E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_02, cm2	Sigma_03, cm2	Sigma_10, cm2	Sigma_11, cm2	Sigma_12, cm2	Sigma_13, cm2	Sigma_20, cm2	Sigma_21, cm2	Sigma_22, cm2	Sigma_23, cm2	Sigma_30, cm2	Sigma_31, cm2	Sigma_32, cm2	Sigma_33, cm2	
1.053801e+05	3.784347e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053847e+05	3.774914e-14	3.775066e-19	0.000000e+00	0.000000e+00	2.413621e-21	5.261041e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053894e+05	3.765734e-14	1.660267e-19	0.000000e+00	0.000000e+00	5.774798e-21	4.713152e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053940e+05	3.755596e-14	2.576572e-19	0.000000e+00	0.000000e+00	1.587012e-20	4.572172e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053987e+05	3.747066e-14	3.385383e-19	0.000000e+00	0.000000e+00	2.943802e-20	4.491458e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054033e+05	3.738740e-14	3.837001e-19	0.000000e+00	0.000000e+00	4.258447e-20	4.431274e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054079e+05	3.730660e-14	4.262812e-19	0.000000e+00	0.000000e+00	5.702748e-20	4.379522e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054126e+05	3.722686e-14	4.350912e-19	0.000000e+00	0.000000e+00	6.762820e-20	4.332743e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054172e+05	3.714085e-14	4.135328e-19	0.000000e+00	0.000000e+00	7.279570e-20	4.290988e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054218e+05	3.705529e-14	3.880455e-19	0.000000e+00	0.000000e+00	7.592185e-20	4.254463e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054265e+05	3.698435e-14	3.835513e-19	0.000000e+00	0.000000e+00	8.221719e-20	4.222504e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054311e+05	3.691577e-14	4.131575e-19	0.000000e+00	0.000000e+00	9.594063e-20	4.193922e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054358e+05	3.684762e-14	4.749424e-19	0.000000e+00	0.000000e+00	1.183913e-19	4.167172e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054404e+05	3.678009e-14	5.511783e-19	0.000000e+00	0.000000e+00	1.463903e-19	4.141831e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054450e+05	3.670757e-14	6.266248e-19	0.000000e+00	0.000000e+00	1.762200e-19	4.117672e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054497e+05	3.663355e-14	6.932097e-19	0.000000e+00	0.000000e+00	2.053256e-19	4.094810e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054543e+05	3.657177e-14	7.553095e-19	0.000000e+00	0.000000e+00	2.345680e-19	4.073357e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054589e+05	3.650919e-14	8.057256e-19	0.000000e+00	0.000000e+00	2.613352e-19	4.053385e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054636e+05	3.644685e-14	8.685535e-19	0.000000e+00	0.000000e+00	2.932200e-19	4.034588e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054682e+05	3.637970e-14	9.479188e-19	0.000000e+00	0.000000e+00	3.320884e-19	4.016725e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054775e+05	3.625448e-14	1.157113e-18	0.000000e+00	0.000000e+00	4.332184e-19	3.983262e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054821e+05	3.619671e-14	1.274789e-18	0.000000e+00	0.000000e+00	4.917762e-19	3.967623e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054868e+05	3.613335e-14	1.387270e-18	0.000000e+00	0.000000e+00	5.503842e-19	3.952715e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054914e+05	3.607776e-14	1.495446e-18	0.000000e+00	0.000000e+00	6.091288e-19	3.938500e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.054960e+05	3.602230e-14	1.587249e-18	0.000000e+00	0.000000e+00	6.627418e-19	3.924805e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
