E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_02, cm2	Sigma_10, cm2	Sigma_11, cm2	Sigma_12, cm2	Sigma_20, cm2	Sigma_21, cm2	Sigma_22, cm2	
9.308730e+04	1.186988e-14	0.000000e+00	0.000000e+00
9.308741e+04	1.183383e-14	0.000000e+00	0.000000e+00
9.308752e+04	1.179880e-14	0.000000e+00	0.000000e+00
9.308763e+04	1.176392e-14	0.000000e+00	0.000000e+00
9.308774e+04	1.179191e-14	0.000000e+00	0.000000e+00
9.308786e+04	1.172877e-14	0.000000e+00	0.000000e+00
9.308798e+04	1.167188e-14	0.000000e+00	0.000000e+00
9.308811e+04	1.162073e-14	0.000000e+00	0.000000e+00
9.308823e+04	1.157460e-14	0.000000e+00	0.000000e+00
9.308836e+04	1.153269e-14	0.000000e+00	0.000000e+00
9.308850e+04	1.149410e-14	0.000000e+00	0.000000e+00
9.308863e+04	1.145794e-14	0.000000e+00	0.000000e+00
9.308877e+04	1.153138e-14	0.000000e+00	0.000000e+00
9.308892e+04	1.146956e-14	0.000000e+00	0.000000e+00
9.308906e+04	1.141212e-14	0.000000e+00	0.000000e+00
9.308921e+04	1.135879e-14	0.000000e+00	0.000000e+00
9.308936e+04	1.130928e-14	0.000000e+00	0.000000e+00
9.308952e+04	1.126320e-14	0.000000e+00	0.000000e+00
9.308968e+04	1.136020e-14	0.000000e+00	0.000000e+00
9.308984e+04	1.129818e-14	0.000000e+00	0.000000e+00
9.309001e+04	1.123880e-14	0.000000e+00	0.000000e+00
9.309018e+04	1.118223e-14	0.000000e+00	0.000000e+00
9.309036e+04	1.112853e-14	0.000000e+00	0.000000e+00
9.309053e+04	1.107768e-14	0.000000e+00	0.000000e+00
9.309072e+04	1.115971e-14	0.000000e+00	0.000000e+00
9.309091e+04	1.110151e-14	0.000000e+00	0.000000e+00
9.309110e+04	1.104453e-14	0.000000e+00	0.000000e+00
9.309129e+04	1.098900e-14	0.000000e+00	0.000000e+00
9.309150e+04	1.093511e-14	0.000000e+00	0.000000e+00
9.309170e+04	1.088322e-14	0.000000e+00	0.000000e+00
9.309191e+04	1.083318e-14	0.000000e+00	0.000000e+00
9.309213e+04	1.078493e-14	0.000000e+00	0.000000e+00
9.309235e+04	1.073837e-14	0.000000e+00	0.000000e+00
9.309257e+04	1.069337e-14	0.000000e+00	0.000000e+00
9.309280e+04	1.064978e-14	0.000000e+00	0.000000e+00
9.309304e+04	1.060743e-14	0.000000e+00	0.000000e+00
9.309328e+04	1.061303e-14	0.000000e+00	0.000000e+00
9.309353e+04	1.056528e-14	0.000000e+00	0.000000e+00
9.309378e+04	1.051882e-14	0.000000e+00	0.000000e+00
9.309404e+04	1.047358e-14	0.000000e+00	0.000000e+00
9.309431e+04	1.042948e-14	0.000000e+00	0.000000e+00
9.309458e+04	1.042589e-14	0.000000e+00	0.000000e+00
9.309486e+04	1.037934e-14	0.000000e+00	0.000000e+00
9.309514e+04	1.033381e-14	0.000000e+00	0.000000e+00
9.309543e+04	1.028928e-14	0.000000e+00	0.000000e+00
9.309573e+04	1.024567e-14	0.000000e+00	0.000000e+00
9.309603e+04	1.023552e-14	0.000000e+00	0.000000e+00
9.309634e+04	1.019038e-14	0.000000e+00	0.000000e+00
9.309666e+04	1.014600e-14	0.000000e+00	0.000000e+00
9.309699e+04	1.010238e-14	0.000000e+00	0.000000e+00
9.309732e+04	1.008868e-14	0.000000e+00	0.000000e+00
9.309767e+04	1.004380e-14	0.000000e+00	0.000000e+00
9.309801e+04	9.999635e-15	0.000000e+00	0.000000e+00
9.309837e+04	9.956156e-15	0.000000e+00	0.000000e+00
9.309874e+04	9.913227e-15	0.000000e+00	0.000000e+00
9.309911e+04	9.870832e-15	0.000000e+00	0.000000e+00
9.309950e+04	9.828957e-15	0.000000e+00	0.000000e+00
9.309989e+04	9.787519e-15	0.000000e+00	0.000000e+00
9.310029e+04	9.746512e-15	0.000000e+00	0.000000e+00
9.310070e+04	9.724147e-15	0.000000e+00	0.000000e+00
9.310112e+04	9.682042e-15	0.000000e+00	0.000000e+00
9.310155e+04	9.640189e-15	0.000000e+00	0.000000e+00
9.310199e+04	9.598817e-15	0.000000e+00	0.000000e+00
9.310244e+04	9.574556e-15	0.000000e+00	0.000000e+00
9.310290e+04	9.533317e-15	0.000000e+00	0.000000e+00
9.310337e+04	9.492371e-15	0.000000e+00	0.000000e+00
9.310386e+04	9.463206e-15	0.000000e+00	0.000000e+00
9.310435e+04	9.422763e-15	0.000000e+00	0.000000e+00
9.310485e+04	9.382465e-15	0.000000e+00	0.000000e+00
9.310537e+04	9.342549e-15	0.000000e+00	0.000000e+00
9.310590e+04	9.310235e-15	0.000000e+00	0.000000e+00
9.310644e+04	9.270823e-15	0.000000e+00	0.000000e+00
9.310700e+04	9.231675e-15	0.000000e+00	0.000000e+00
9.310756e+04	9.192721e-15	0.000000e+00	0.000000e+00
9.310814e+04	9.153882e-15	0.000000e+00	0.000000e+00
9.310874e+04	9.115065e-15	0.000000e+00	0.000000e+00
9.310934e+04	9.076130e-15	0.000000e+00	0.000000e+00
9.310996e+04	9.042977e-15	0.000000e+00	0.000000e+00
9.311060e+04	9.004339e-15	0.000000e+00	0.000000e+00
9.311125e+04	8.965736e-15	0.000000e+00	0.000000e+00
9.311192e+04	8.932772e-15	0.000000e+00	0.000000e+00
9.311260e+04	8.893968e-15	0.000000e+00	0.000000e+00
9.311330e+04	8.855044e-15	0.000000e+00	0.000000e+00
9.311401e+04	8.821321e-15	0.000000e+00	0.000000e+00
