E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_02, cm2	Sigma_10, cm2	Sigma_11, cm2	Sigma_12, cm2	Sigma_20, cm2	Sigma_21, cm2	Sigma_22, cm2	
9.346753e+04	4.358600e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.347681e+04	3.875446e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.348608e+04	4.020172e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.349535e+04	4.109679e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.350463e+04	3.957433e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.351390e+04	4.128948e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.352318e+04	4.078443e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.353709e+04	4.102302e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.354636e+04	4.181790e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.355563e+04	4.300161e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.356954e+04	4.101997e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.357882e+04	4.399663e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.359273e+04	4.452459e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.360200e+04	4.302919e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.361592e+04	4.100662e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.362519e+04	4.172330e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.363910e+04	4.138013e-14	5.153327e-20	0.000000e+00	1.574412e-23	1.104235e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.365301e+04	4.303737e-14	8.322169e-20	0.000000e+00	2.054603e-21	3.406137e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.366692e+04	4.390936e-14	1.148086e-19	0.000000e+00	5.500482e-21	4.788844e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.368083e+04	4.383221e-14	2.269707e-19	0.000000e+00	1.589967e-20	4.842940e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.369474e+04	4.235186e-14	1.924770e-19	0.000000e+00	1.755136e-20	4.307009e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.370865e+04	4.230944e-14	3.690614e-19	0.000000e+00	4.110704e-20	5.371114e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.372257e+04	4.410168e-14	2.629112e-19	0.000000e+00	3.436261e-20	4.333040e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.373648e+04	4.327165e-14	6.954686e-19	0.000000e+00	1.037613e-19	5.427242e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.375039e+04	4.312262e-14	8.773406e-19	0.000000e+00	1.464468e-19	5.681754e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.375503e+04	4.130002e-14	5.670814e-19	0.000000e+00	9.791603e-20	5.801698e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.376894e+04	3.941054e-14	9.040384e-19	0.000000e+00	1.712582e-19	4.889299e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.378285e+04	4.317736e-14	8.796147e-19	0.000000e+00	1.807967e-19	5.281983e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.380140e+04	4.178099e-14	1.272027e-18	0.000000e+00	2.875327e-19	5.856249e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.381531e+04	4.113144e-14	6.447854e-19	0.000000e+00	1.552246e-19	5.619384e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.383385e+04	4.397365e-14	1.769533e-18	0.000000e+00	4.591683e-19	5.167038e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.385240e+04	4.457399e-14	1.197233e-18	0.000000e+00	3.320278e-19	6.108149e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.386631e+04	4.524065e-14	2.728447e-18	0.000000e+00	7.916802e-19	5.632040e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.387095e+04	4.179470e-14	2.255730e-18	0.000000e+00	6.639363e-19	5.612984e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.388486e+04	4.244280e-14	1.510922e-18	0.000000e+00	4.632038e-19	6.092103e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.388950e+04	4.249773e-14	2.008918e-18	0.000000e+00	6.238807e-19	5.569919e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.390341e+04	4.229799e-14	2.541684e-18	0.000000e+00	8.190348e-19	5.582293e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.390805e+04	4.201349e-14	1.736986e-18	0.000000e+00	5.663421e-19	5.267734e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.392659e+04	4.140156e-14	2.769038e-18	0.000000e+00	9.438565e-19	5.982767e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.394514e+04	4.353327e-14	1.919773e-18	0.000000e+00	6.815881e-19	5.701449e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.396369e+04	4.419256e-14	2.546657e-18	0.000000e+00	9.387334e-19	5.890718e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.396833e+04	4.335231e-14	2.711056e-18	0.000000e+00	1.008295e-18	6.236121e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.398688e+04	4.333804e-14	2.624419e-18	0.000000e+00	1.009885e-18	6.229124e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.400542e+04	4.141647e-14	3.283637e-18	0.000000e+00	1.304159e-18	5.507180e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.401006e+04	4.388389e-14	3.111525e-18	0.000000e+00	1.245181e-18	5.967442e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.402861e+04	4.348005e-14	3.200556e-18	0.000000e+00	1.318451e-18	5.980096e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
