E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_02, cm2	Sigma_10, cm2	Sigma_11, cm2	Sigma_12, cm2	Sigma_20, cm2	Sigma_21, cm2	Sigma_22, cm2	
9.392659e+04	1.755726e-14	1.186768e-20	0.000000e+00	4.045226e-21	1.919640e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.394514e+04	1.752875e-14	1.171604e-20	0.000000e+00	4.159614e-21	1.912455e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.396369e+04	1.750037e-14	2.019927e-20	0.000000e+00	7.445732e-21	1.905505e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.396833e+04	1.749371e-14	1.433558e-20	0.000000e+00	5.331684e-21	1.903757e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.398688e+04	1.746684e-14	1.663136e-20	0.000000e+00	6.399802e-21	1.897227e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.400542e+04	1.743961e-14	1.428340e-20	0.000000e+00	5.672925e-21	1.890868e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.401006e+04	1.743290e-14	1.429191e-20	0.000000e+00	5.719383e-21	1.889356e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.402861e+04	1.740672e-14	1.272047e-20	0.000000e+00	5.240126e-21	1.883444e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.404716e+04	1.738069e-14	2.323632e-19	0.000000e+00	9.834846e-20	1.877735e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.405179e+04	1.737460e-14	1.095196e-20	0.000000e+00	4.665674e-21	1.876396e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.407034e+04	1.734946e-14	9.414335e-21	0.000000e+00	4.112105e-21	1.870982e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.407498e+04	1.734318e-14	8.901859e-21	0.000000e+00	3.911687e-21	1.869611e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.409353e+04	1.731844e-14	2.531992e-20	0.000000e+00	1.138661e-20	1.864515e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.409816e+04	1.731228e-14	9.335819e-21	0.000000e+00	4.221865e-21	1.863185e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.411671e+04	1.728804e-14	8.530227e-21	0.000000e+00	3.941373e-21	1.858269e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.412135e+04	1.728159e-14	8.711834e-21	0.000000e+00	4.046206e-21	1.857003e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.414453e+04	1.725206e-14	9.133452e-21	0.000000e+00	4.348826e-21	1.851090e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.416772e+04	1.722335e-14	1.099694e-20	0.000000e+00	5.359206e-21	1.845382e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.419090e+04	1.719444e-14	1.387685e-20	0.000000e+00	6.911524e-21	1.839905e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.419554e+04	1.718918e-14	1.569365e-20	0.000000e+00	7.849225e-21	1.838761e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.421873e+04	1.716120e-14	2.023196e-20	0.000000e+00	1.032546e-20	1.833596e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.424655e+04	1.712848e-14	3.123815e-20	0.000000e+00	1.630814e-20	1.827549e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.426973e+04	1.710119e-14	4.481580e-20	0.000000e+00	2.381481e-20	1.822587e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.427437e+04	1.709512e-14	5.090069e-20	0.000000e+00	2.714109e-20	1.821636e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.429755e+04	1.706998e-14	6.890810e-20	0.000000e+00	3.735678e-20	1.816885e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.430219e+04	1.706441e-14	7.334813e-20	0.000000e+00	3.989153e-20	1.816003e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.433001e+04	1.703389e-14	1.084545e-19	0.000000e+00	6.008809e-20	1.810585e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.435784e+04	1.700247e-14	1.559215e-19	0.000000e+00	8.790380e-20	1.805402e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.438566e+04	1.697353e-14	2.191095e-19	0.000000e+00	1.255682e-19	1.800307e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.439029e+04	1.696845e-14	2.315251e-19	0.000000e+00	1.330339e-19	1.799472e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.441812e+04	1.693969e-14	3.183258e-19	0.000000e+00	1.857306e-19	1.794493e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.444594e+04	1.691106e-14	4.322338e-19	0.000000e+00	2.558658e-19	1.789734e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.445057e+04	1.690647e-14	4.560023e-19	0.000000e+00	2.705665e-19	1.788994e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.447840e+04	1.687740e-14	6.086794e-19	0.000000e+00	3.660906e-19	1.784491e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.448303e+04	1.687325e-14	6.386775e-19	0.000000e+00	3.849759e-19	1.783708e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.451086e+04	1.684532e-14	8.446666e-19	0.000000e+00	5.156762e-19	1.779267e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.451549e+04	1.684093e-14	8.841258e-19	0.000000e+00	5.408809e-19	1.778451e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.454795e+04	1.680933e-14	1.206922e-18	0.000000e+00	7.487373e-19	1.773454e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.458041e+04	1.677890e-14	1.623316e-18	0.000000e+00	1.020411e-18	1.768592e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.458505e+04	1.677401e-14	1.691592e-18	0.000000e+00	1.065268e-18	1.767953e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.461287e+04	1.674896e-14	2.156233e-18	0.000000e+00	1.372388e-18	1.763881e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.461751e+04	1.674403e-14	2.243215e-18	0.000000e+00	1.430213e-18	1.763242e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.464997e+04	1.671468e-14	2.943922e-18	0.000000e+00	1.899062e-18	1.758584e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.465460e+04	1.670984e-14	3.058317e-18	0.000000e+00	1.976058e-18	1.758009e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.468706e+04	1.668090e-14	3.965297e-18	0.000000e+00	2.590470e-18	1.753530e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.469170e+04	1.667623e-14	4.112030e-18	0.000000e+00	2.690437e-18	1.752849e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.472416e+04	1.664752e-14	5.268832e-18	0.000000e+00	3.483333e-18	1.748546e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.472879e+04	1.664349e-14	5.454057e-18	0.000000e+00	3.610996e-18	1.747949e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.476125e+04	1.661459e-14	6.903632e-18	0.000000e+00	4.615835e-18	1.743663e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.476589e+04	1.661029e-14	7.131526e-18	0.000000e+00	4.774717e-18	1.742986e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.480299e+04	1.657828e-14	9.207223e-18	0.000000e+00	6.230056e-18	1.738168e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.480762e+04	1.657433e-14	9.496723e-18	0.000000e+00	6.434200e-18	1.737616e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.484008e+04	1.654607e-14	1.174176e-17	0.000000e+00	8.025186e-18	1.733482e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.484472e+04	1.654224e-14	1.209423e-17	0.000000e+00	8.276163e-18	1.732927e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.488182e+04	1.651024e-14	1.521556e-17	0.000000e+00	1.051116e-17	1.728321e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.488645e+04	1.650630e-14	1.565467e-17	0.000000e+00	1.082694e-17	1.727783e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.492355e+04	1.647440e-14	1.945701e-17	0.000000e+00	1.357760e-17	1.723219e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.492819e+04	1.647025e-14	1.996481e-17	0.000000e+00	1.394711e-17	1.722638e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.496528e+04	1.643844e-14	2.451619e-17	0.000000e+00	1.727224e-17	1.718079e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.496992e+04	1.643409e-14	2.513384e-17	0.000000e+00	1.772564e-17	1.717463e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
