E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_02, cm2	Sigma_10, cm2	Sigma_11, cm2	Sigma_12, cm2	Sigma_20, cm2	Sigma_21, cm2	Sigma_22, cm2	
9.3184106507e+04	2.9309202878e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3186469499e+04	2.9647937819e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3188887533e+04	2.9959134452e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3191361890e+04	2.9579900571e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3193893882e+04	2.9863800726e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3196484852e+04	2.9485250462e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3199136174e+04	2.9747948962e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3201849252e+04	2.9377861389e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3204625527e+04	2.9016547269e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3207466469e+04	2.9270841614e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3210373585e+04	2.9508646918e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3213348417e+04	2.9159304662e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3216392541e+04	2.9377891322e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3219507572e+04	2.9577106304e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3222695161e+04	2.9225817883e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3225956999e+04	2.8877353105e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3229294815e+04	2.9063041164e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3232710379e+04	2.9236798024e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3236205501e+04	2.8904039883e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3239782035e+04	2.9071352052e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3243441878e+04	2.9223814790e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3247186969e+04	2.8894606859e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3251019294e+04	2.8556111720e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3254940886e+04	2.8698274579e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3258953823e+04	2.8827563334e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3263060234e+04	2.8947661227e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3267262295e+04	2.8627048392e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3271562235e+04	2.8745476314e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3275962333e+04	2.8417282245e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3280464923e+04	2.8526502629e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3285072391e+04	2.8622011069e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3289787182e+04	2.8708067600e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3294611794e+04	2.8385787948e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3299548785e+04	2.8476489895e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3304600774e+04	2.8146062155e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3309770439e+04	2.8232518021e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3315060520e+04	2.8306266579e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3320473824e+04	2.8370440031e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3326013219e+04	2.8429306470e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3331681644e+04	2.8105513878e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3337482103e+04	2.8168275517e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3343417672e+04	2.7833334585e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3349491499e+04	2.7886201959e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3355706803e+04	2.7930631712e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3362066880e+04	2.7971076540e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3368575102e+04	2.7640952010e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3375234921e+04	2.7682008384e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3382049866e+04	2.7713818729e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3389023552e+04	2.7736437734e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3396159676e+04	2.7754122626e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3403462021e+04	2.7433192721e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3410934460e+04	2.7784135500e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3418580955e+04	2.7790865810e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3426405559e+04	2.7789599654e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3434412422e+04	2.7472943256e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3442605788e+04	2.7473542248e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3450990002e+04	2.7472185878e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3459569510e+04	2.7464533566e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3468348861e+04	2.7450419346e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3477332708e+04	2.7143439920e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3486525817e+04	2.7418091551e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3495933060e+04	2.7398105384e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3505559426e+04	2.7371466948e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3515410019e+04	2.7065471861e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3525490062e+04	2.7038259371e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3535804899e+04	2.7279146490e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3546360000e+04	2.7240605185e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3557160961e+04	2.6931029309e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3568213508e+04	2.7156280196e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3579523502e+04	2.7111844561e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3591096940e+04	2.7061223445e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3602939957e+04	2.7007639314e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3615058834e+04	2.6954423030e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3627459996e+04	2.6897660505e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3638930000e+04	2.6865084210e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3640150018e+04	2.6835316435e-14	5.7167554888e-20	0.0000000000e+00	1.2510621298e-22	6.3550358208e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3651887193e+04	2.6801778404e-14	8.2656971801e-20	0.0000000000e+00	1.8815023856e-21	3.9972066018e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3653135629e+04	2.6772443831e-14	7.4052269924e-20	0.0000000000e+00	1.8440035324e-21	3.9445518096e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3665146197e+04	2.6738970311e-14	1.8558731055e-20	0.0000000000e+00	8.3528049149e-22	3.6881848307e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3666423713e+04	2.6709828429e-14	1.6295338830e-20	0.0000000000e+00	7.6746698367e-22	3.6679229214e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3678714044e+04	2.6909263074e-14	1.2592579228e-20	0.0000000000e+00	8.4050050537e-22	3.5395787870e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3680021317e+04	2.6879902442e-14	1.3665353917e-20	0.0000000000e+00	9.4001297923e-22	3.5297962621e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3692597926e+04	2.6602486285e-14	2.9914198771e-20	0.0000000000e+00	2.6321252412e-21	3.4438754683e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3693935650e+04	2.6573875123e-14	3.1952516052e-20	0.0000000000e+00	2.8752476970e-21	3.4376367886e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3706805206e+04	2.6763449881e-14	4.7026060687e-20	0.0000000000e+00	5.1140399829e-21	3.3811809212e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3708174089e+04	2.6734812669e-14	4.7890554128e-20	0.0000000000e+00	5.3014597690e-21	3.3753340671e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3721343415e+04	2.6689506577e-14	4.6848713760e-20	0.0000000000e+00	6.0451898388e-21	3.3334391885e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3722744183e+04	2.6660923627e-14	4.5851451083e-20	0.0000000000e+00	6.0039007895e-21	3.3294680066e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3736220263e+04	2.6612312951e-14	3.4184129726e-20	0.0000000000e+00	5.0887166133e-21	3.2919209971e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3737653659e+04	2.6584157271e-14	3.3081652909e-20	0.0000000000e+00	4.9862190091e-21	3.2887828557e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3751443637e+04	2.6536852337e-14	2.5536721207e-20	0.0000000000e+00	4.2962016742e-21	3.2615014873e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3752910422e+04	2.6509312835e-14	2.4996054820e-20	0.0000000000e+00	4.2507408826e-21	3.2584121813e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3767021609e+04	2.6672515818e-14	2.0095671495e-20	0.0000000000e+00	3.7612964611e-21	3.2330031965e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3768522560e+04	2.6644581917e-14	1.9466555936e-20	0.0000000000e+00	3.6781725069e-21	3.2308296338e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3782962439e+04	2.6589337369e-14	1.2960046571e-20	0.0000000000e+00	2.6655156564e-21	3.2085277159e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3784498351e+04	2.6561753004e-14	1.2402916027e-20	0.0000000000e+00	2.5724898476e-21	3.2061212975e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3799274578e+04	2.6507503064e-14	1.0664653707e-20	0.0000000000e+00	2.3862470171e-21	3.1871446317e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3800846266e+04	2.6480418802e-14	1.0904607338e-20	0.0000000000e+00	2.4584615266e-21	3.1853184545e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3815966676e+04	2.6425131367e-14	1.6460293117e-20	0.0000000000e+00	3.9738838801e-21	3.1664917439e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3817574973e+04	2.6397706262e-14	1.7280155119e-20	0.0000000000e+00	4.2005034086e-21	3.1646235368e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3833047583e+04	2.6537005174e-14	2.5168433618e-20	0.0000000000e+00	6.5108160194e-21	3.1492341062e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3834693342e+04	2.6509960905e-14	2.5898581924e-20	0.0000000000e+00	6.7417129935e-21	3.1475974904e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3850526355e+04	2.6449687562e-14	3.0949838496e-20	0.0000000000e+00	8.5286625309e-21	3.1317030760e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3852210449e+04	2.6422821225e-14	3.1262795164e-20	0.0000000000e+00	8.6644650754e-21	3.1302397952e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3868412260e+04	2.6360279433e-14	3.2485678737e-20	0.0000000000e+00	9.4875794222e-21	3.1175147448e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3870135582e+04	2.6332654899e-14	3.2476468360e-20	0.0000000000e+00	9.5352045599e-21	3.1160897199e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3886714781e+04	2.6458825284e-14	3.1838757551e-20	0.0000000000e+00	9.8117190015e-21	3.1030230095e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3888478244e+04	2.6432045689e-14	3.1745571911e-20	0.0000000000e+00	9.8310652441e-21	3.1018662262e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3905443623e+04	2.6365793451e-14	3.0713232576e-20	0.0000000000e+00	9.9485389121e-21	3.0910745088e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3907248162e+04	2.6338601290e-14	3.0570014012e-20	0.0000000000e+00	9.9473778051e-21	3.0898246039e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3924608716e+04	2.6267631439e-14	2.8475909134e-20	0.0000000000e+00	9.6620625430e-21	3.0787553089e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3926455288e+04	2.6239281631e-14	2.8166953220e-20	0.0000000000e+00	9.5979575312e-21	3.0777678515e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3944220221e+04	2.6356157234e-14	2.4296761903e-20	0.0000000000e+00	8.6094548284e-21	3.0679587160e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3946109805e+04	2.6328955902e-14	2.3798890643e-20	0.0000000000e+00	8.4666630866e-21	3.0668242429e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3964288536e+04	2.6254610913e-14	1.8876917065e-20	0.0000000000e+00	6.9663876018e-21	3.0570818839e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3966222135e+04	2.6226395511e-14	1.8396026822e-20	0.0000000000e+00	6.8143197343e-21	3.0561917109e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3984824303e+04	2.6145764667e-14	1.4909255695e-20	0.0000000000e+00	5.7162831521e-21	3.0470894028e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3986802941e+04	2.6306185958e-14	1.4688465498e-20	0.0000000000e+00	5.6514511798e-21	3.0460727867e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4005838409e+04	2.6226055590e-14	1.4159484816e-20	0.0000000000e+00	5.6275515064e-21	3.0375934382e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4007863135e+04	2.6197851781e-14	1.4247731801e-20	0.0000000000e+00	5.6814121841e-21	3.0367927976e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4027341997e+04	2.6114001752e-14	1.6011036154e-20	0.0000000000e+00	6.5830390990e-21	3.0285315756e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4029413885e+04	2.6084981321e-14	1.6257540296e-20	0.0000000000e+00	6.7053408445e-21	3.0276494545e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4049346467e+04	2.6184422384e-14	1.8921139821e-20	0.0000000000e+00	8.0331603082e-21	3.0202869793e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4051466616e+04	2.6156017059e-14	1.9202997660e-20	0.0000000000e+00	8.1770082281e-21	3.0195442270e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4071863487e+04	2.6069075272e-14	2.1262171166e-20	0.0000000000e+00	9.3055736559e-21	3.0119100094e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4074033021e+04	2.6040436483e-14	2.1396541171e-20	0.0000000000e+00	9.3907131869e-21	3.0111327224e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4094904997e+04	2.6131374961e-14	2.1893312488e-20	0.0000000000e+00	9.8620424116e-21	3.0044396473e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4097125065e+04	2.6102834927e-14	2.1875699133e-20	0.0000000000e+00	9.8804165191e-21	3.0037179589e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4118483212e+04	2.6012136478e-14	2.1025191964e-20	0.0000000000e+00	9.7339953543e-21	2.9966105654e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4120754992e+04	2.6160865373e-14	2.0963942096e-20	0.0000000000e+00	9.7302764293e-21	2.9959261323e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4142610634e+04	2.5892743993e-14	2.0775154067e-20	0.0000000000e+00	9.8721982246e-21	2.9897266151e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4144935331e+04	2.5864863680e-14	2.0834780380e-20	0.0000000000e+00	9.9244608534e-21	2.9890307353e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4167300056e+04	2.5944665299e-14	2.1832027416e-20	0.0000000000e+00	1.0635223620e-20	2.9826112511e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4169678902e+04	2.5917043722e-14	2.1936376743e-20	0.0000000000e+00	1.0710676553e-20	2.9820134864e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4192564568e+04	2.5992116755e-14	2.2465507114e-20	0.0000000000e+00	1.1206081751e-20	2.9761939918e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4194998825e+04	2.5964325958e-14	2.2515259768e-20	0.0000000000e+00	1.1255593851e-20	2.9755365226e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4218417566e+04	2.5868749804e-14	2.3746266532e-20	0.0000000000e+00	1.2115848146e-20	2.9697995568e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4220908524e+04	2.5841569046e-14	2.3971755821e-20	0.0000000000e+00	1.2256591402e-20	2.9692498327e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
