# R	H01	H02	H03	H04	H05	H06	H07	H08	H09	H010	H011	H012	H013	H014	H015	H016	H017	H018	H019	H020	H021	H022	H023	H024	H025
3.892843800000000076e+00 -5.295532488342590796e+02 -5.295042983044417042e+02 -5.294956018951497754e+02 -5.294988397260731290e+02 -5.295416850324046436e+02 -5.295069469443888011e+02 -5.294859344407243498e+02 -5.295416850324046436e+02 -5.295069469443888011e+02 -5.294859344407243498e+02 -5.294956820481424984e+02 -5.294915642916078014e+02 -5.299733328775862446e+02 -5.295482039031902559e+02 -5.294942207957979008e+02 -5.294992174452391964e+02 -5.294866097492133576e+02 -5.295361469805236538e+02 -5.295062409241703563e+02 -5.294853342663461717e+02 -5.295361469805236538e+02 -5.295062410834585762e+02 -5.294853342663461717e+02 -5.294939559807544356e+02 -5.294918180381271213e+02
3.911741099999999527e+00 -5.295534468190705866e+02 -5.295045025582280687e+02 -5.294962262469937286e+02 -5.294992914965569071e+02 -5.295423501439377105e+02 -5.295070913956581080e+02 -5.294864822809853422e+02 -5.295423501439377105e+02 -5.295070913956581080e+02 -5.294864822809853422e+02 -5.294963065592746716e+02 -5.294921891023384433e+02 -5.299740212166434503e+02 -5.295484018867981604e+02 -5.294948461065287120e+02 -5.294992739849257077e+02 -5.294872084591418115e+02 -5.295368067912547758e+02 -5.295063827161513927e+02 -5.294858847070082675e+02 -5.295368067912547758e+02 -5.295063827161513927e+02 -5.294858847070082675e+02 -5.294945815910840565e+02 -5.294924433488580462e+02
3.930638399999999866e+00 -5.295536373026786805e+02 -5.295047228551331955e+02 -5.294968252573233940e+02 -5.294996959997808972e+02 -5.295429907542675210e+02 -5.295072279046109998e+02 -5.294870061200426790e+02 -5.295429907542675210e+02 -5.295072279046109998e+02 -5.294870061200426790e+02 -5.294969057288926706e+02 -5.294927886118657625e+02 -5.299746841141868572e+02 -5.295485924280894778e+02 -5.294954460757453489e+02 -5.294993270016748284e+02 -5.294877797872455858e+02 -5.295374420600700205e+02 -5.295065165851950724e+02 -5.294864111061563108e+02 -5.295374420600700205e+02 -5.295065165851950724e+02 -5.294864110464667419e+02 -5.294951817010125978e+02 -5.294930432583854554e+02
3.949535699999999760e+00 -5.295538206443711715e+02 -5.295049601516370785e+02 -5.294974000854272163e+02 -5.295000536203774573e+02 -5.295436078234840807e+02 -5.295073566720495819e+02 -5.294875069179872753e+02 -5.295436078234840807e+02 -5.295073566720495819e+02 -5.294875069179872753e+02 -5.294974804977081249e+02 -5.294933636806813411e+02 -5.299753223117302241e+02 -5.295487758274655334e+02 -5.294960216433573805e+02 -5.294993766579317480e+02 -5.294883242141457913e+02 -5.295380534687948284e+02 -5.295066427530349529e+02 -5.294869144045019311e+02 -5.295380536280832757e+02 -5.295066427530349529e+02 -5.294869144045019311e+02 -5.294957574694269624e+02 -5.294936188267996613e+02
3.968433000000000099e+00 -5.295539973038378321e+02 -5.295052142635079235e+02 -5.294979514131298401e+02 -5.295003657433815079e+02 -5.295442022511869027e+02 -5.295074780979741718e+02 -5.294879857345082428e+02 -5.295442022511869027e+02 -5.295074782572623917e+02 -5.294879857345082428e+02 -5.294980324625636285e+02 -5.294939154075814258e+02 -5.299759368084710331e+02 -5.295489522849263722e+02 -5.294965737706586424e+02 -5.294994237315615919e+02 -5.294888426600235789e+02 -5.295386425146729152e+02 -5.295067614192699921e+02 -5.294873954024462819e+02 -5.295386424549834601e+02 -5.295067614192699921e+02 -5.294873954024462819e+02 -5.294963099560163755e+02 -5.294941708944113543e+02
3.987330299999999550e+00 -5.295541674621010770e+02 -5.295054837879372371e+02 -5.294984800993180443e+02 -5.295006351111092044e+02 -5.295447748377764583e+02 -5.295075927408703365e+02 -5.294884430905372028e+02 -5.295447748377764583e+02 -5.295075927408703365e+02 -5.294884430905372028e+02 -5.294985612483508248e+02 -5.294944444937698336e+02 -5.299765285233871737e+02 -5.295491221012739516e+02 -5.294971033564459049e+02 -5.294994686636775896e+02 -5.294893358038954148e+02 -5.295392093407706398e+02 -5.295068732625674102e+02 -5.294878553774532293e+02 -5.295392093407706398e+02 -5.295068732032791559e+02 -5.294878553774532293e+02 -5.294968397414024821e+02 -5.294947004801986168e+02
4.006227599999999889e+00 -5.295543312788499861e+02 -5.295057666422977718e+02 -5.294989870847041402e+02 -5.295008649662784137e+02 -5.295453264235636652e+02 -5.295077005825630749e+02 -5.294888801050520897e+02 -5.295453264235636652e+02 -5.295077005825630749e+02 -5.294888801050520897e+02 -5.294990682934262622e+02 -5.294949517194662576e+02 -5.299770979786138696e+02 -5.295492856753051001e+02 -5.294976112019226093e+02 -5.294995116949908152e+02 -5.294898042070556130e+02 -5.295397552850436114e+02 -5.295069784046611403e+02 -5.294882946927705234e+02 -5.295397552850436114e+02 -5.295069784046611403e+02 -5.294882946927705234e+02 -5.294973477263872610e+02 -5.294952082651834644e+02
4.025124899999999784e+00 -5.295544894125706605e+02 -5.295060597660979056e+02 -5.294994731289771153e+02 -5.295010590967320923e+02 -5.295458579271249846e+02 -5.295078019827415119e+02 -5.294892975788554850e+02 -5.295458579271249846e+02 -5.295078019831428264e+02 -5.294892975788554850e+02 -5.294995542780100095e+02 -5.294954381633381217e+02 -5.299776461931285212e+02 -5.295494432078221507e+02 -5.294980980457943360e+02 -5.294995537440784119e+02 -5.294902485687015314e+02 -5.295402808285143692e+02 -5.295070771052407963e+02 -5.294887145262632657e+02 -5.295402808285143692e+02 -5.295070771052407963e+02 -5.294887145262632657e+02 -5.294978347702592600e+02 -5.294956951090553048e+02
4.044022199999999678e+00 -5.295546423458902154e+02 -5.295063641726981132e+02 -5.294999413285265746e+02 -5.295012247199638296e+02 -5.295463699899746643e+02 -5.295078973414058510e+02 -5.294896962115456063e+02 -5.295463699899746643e+02 -5.295078973414058510e+02 -5.294896962115456063e+02 -5.295000203404583772e+02 -5.294959045253851855e+02 -5.299781740661294407e+02 -5.295495949984237996e+02 -5.294985646888640076e+02 -5.294995948326741200e+02 -5.294906695888332706e+02 -5.295407869304708584e+02 -5.295071697639050399e+02 -5.294891154992640168e+02 -5.295407869304708584e+02 -5.295071697639050399e+02 -5.294891154992640168e+02 -5.294983016726167762e+02 -5.294961617114131514e+02
4.062919499999999573e+00 -5.295547892372941305e+02 -5.295066693725301548e+02 -5.295003878901723056e+02 -5.295013598628027012e+02 -5.295468631919309246e+02 -5.295079870174430425e+02 -5.294900767434334057e+02 -5.295468631919309246e+02 -5.295079870178442434e+02 -5.294900767434334057e+02 -5.295004669424147323e+02 -5.294963514273417786e+02 -5.299786820387290618e+02 -5.295497411882231518e+02 -5.294990236373769221e+02 -5.294996238928883940e+02 -5.294910678267392541e+02 -5.295412742917155811e+02 -5.295072565806542570e+02 -5.294894982311518561e+02 -5.295412742917155811e+02 -5.295072565806542570e+02 -5.294894982311518561e+02 -5.294987491745732768e+02 -5.294966091129682582e+02
4.081816800000000356e+00 -5.295549308879865293e+02 -5.295069761018924055e+02 -5.295008158935438587e+02 -5.295014715094423536e+02 -5.295473383535770608e+02 -5.295080710926777101e+02 -5.294904400342082909e+02 -5.295473383531757463e+02 -5.295080710926777101e+02 -5.294904400342082909e+02 -5.295008949036596277e+02 -5.294967796284960286e+02 -5.299791709706169058e+02 -5.295498824550847985e+02 -5.294994408101497356e+02 -5.294996778038995444e+02 -5.294914437239334575e+02 -5.295417436114461225e+02 -5.295073377562900987e+02 -5.294898637816162363e+02 -5.295417436114461225e+02 -5.295073379155783186e+02 -5.294898637816162363e+02 -5.294991781947049958e+02 -5.294970377141223707e+02
4.100714099999999362e+00 -5.295550676963621299e+02 -5.295072819619881557e+02 -5.295012547023229672e+02 -5.295015336009626026e+02 -5.295477963329969953e+02 -5.295081499856867140e+02 -5.294907866245820287e+02 -5.295477963329969953e+02 -5.295081499856867140e+02 -5.294907866245820287e+02 -5.295013049233903075e+02 -5.294971900482266847e+02 -5.299796415617929597e+02 -5.295500182622569127e+02 -5.294998516298803679e+02 -5.294997191090656088e+02 -5.294917976602346243e+02 -5.295421955303743289e+02 -5.295074137896097000e+02 -5.294902126312780410e+02 -5.295421955303743289e+02 -5.295074137896097000e+02 -5.294902126312780410e+02 -5.294995891543449034e+02 -5.294974486931411093e+02
4.119611400000000145e+00 -5.295551997636250690e+02 -5.295075847354451071e+02 -5.295016258177372492e+02 -5.295016299443859680e+02 -5.295482376116146952e+02 -5.295082236178025141e+02 -5.294911174335322812e+02 -5.295482376116146952e+02 -5.295082236182037150e+02 -5.294911174335322812e+02 -5.295016978020078113e+02 -5.294975833260416493e+02 -5.299800942924771334e+02 -5.295501493275137364e+02 -5.295002451484072026e+02 -5.294997612735201074e+02 -5.294921305147108797e+02 -5.295426307085906501e+02 -5.295074846818159813e+02 -5.294905453809401479e+02 -5.295426307085906501e+02 -5.295074846818159813e+02 -5.294905453809401479e+02 -5.294999829325614655e+02 -5.294978422120695996e+02
4.138508700000000040e+00 -5.295553272296843943e+02 -5.295078830416416622e+02 -5.295019948279818891e+02 -5.295016965594367093e+02 -5.295486627898311554e+02 -5.295082925684948805e+02 -5.294914329416799319e+02 -5.295486627898311554e+02 -5.295082925684948805e+02 -5.294914329416799319e+02 -5.295020740798229326e+02 -5.294979599038570086e+02 -5.299805300421390939e+02 -5.295502759057303592e+02 -5.295006221851095916e+02 -5.294998046347647005e+02 -5.294924427865603320e+02 -5.295430499452930917e+02 -5.295075506732200665e+02 -5.294908628890880209e+02 -5.295430499452930917e+02 -5.295075508325085138e+02 -5.294908628890880209e+02 -5.295003601103767323e+02 -5.294982191894835069e+02
4.157405999999999935e+00 -5.295554505139189132e+02 -5.295081755620014974e+02 -5.295023552243735594e+02 -5.295017434500357467e+02 -5.295490726866241857e+02 -5.295083570365601418e+02 -5.294917337490253431e+02 -5.295490726866241857e+02 -5.295083570369613426e+02 -5.294917337490253431e+02 -5.295024344762148303e+02 -5.294983205405592344e+02 -5.299809492317103832e+02 -5.295503978887610401e+02 -5.295009832218120209e+02 -5.294998496165919732e+02 -5.294927349172966160e+02 -5.295434535815941217e+02 -5.295076123416865812e+02 -5.294911659154108747e+02 -5.295434535815941217e+02 -5.295076123416865812e+02 -5.294911659154108747e+02 -5.295007213466778921e+02 -5.294985802261858225e+02
4.176303299999999830e+00 -5.295555696570405644e+02 -5.295084611981292255e+02 -5.295027000606746697e+02 -5.295017794833524931e+02 -5.295494675233264843e+02 -5.295084169445347015e+02 -5.294920206753483853e+02 -5.295494675233264843e+02 -5.295084169445347015e+02 -5.294920206753483853e+02 -5.295027794125157925e+02 -5.294986657768604346e+02 -5.299813524809710543e+02 -5.295505157298767926e+02 -5.295013289174014517e+02 -5.294998962387300026e+02 -5.294930073476318739e+02 -5.295438423767825498e+02 -5.295076693500623151e+02 -5.294914546820446049e+02 -5.295438423767825498e+02 -5.295076693500623151e+02 -5.294914546820446049e+02 -5.295010672422672542e+02 -5.294989258620856845e+02
4.195200600000000613e+00 -5.295556848029705179e+02 -5.295087391907368328e+02 -5.295030302558628819e+02 -5.295018061585845999e+02 -5.295498482782040810e+02 -5.295084727706846479e+02 -5.294922940415808625e+02 -5.295498482782040810e+02 -5.295084727706846479e+02 -5.294922940415808625e+02 -5.295031096081052056e+02 -5.294989963716474222e+02 -5.299817405887176847e+02 -5.295506295298794157e+02 -5.295016597528999682e+02 -5.294999449197547392e+02 -5.294932607360515249e+02 -5.295442170901458212e+02 -5.295077223165226314e+02 -5.294917300075651383e+02 -5.295442170901458212e+02 -5.295077223165226314e+02 -5.294917300075651383e+02 -5.295013983370542974e+02 -5.294992568568726483e+02
4.214097899999999619e+00 -5.295557961440861163e+02 -5.295090094180904998e+02 -5.295033463099380242e+02 -5.295018247358227654e+02 -5.295502153919687771e+02 -5.295085244363426682e+02 -5.294925545671015925e+02 -5.295502153919687771e+02 -5.295085244363426682e+02 -5.294925545671015925e+02 -5.295034257617793401e+02 -5.294993128257224271e+02 -5.299821137968655194e+02 -5.295507394286781846e+02 -5.295019765069753248e+02 -5.294999957003785767e+02 -5.294934957426468145e+02 -5.295445778438197522e+02 -5.295077712418702731e+02 -5.294919924923742656e+02 -5.295445778438197522e+02 -5.295077712418702731e+02 -5.294919924923742656e+02 -5.295017154504175778e+02 -5.294995737105467697e+02
4.232995200000000402e+00 -5.295559040037780960e+02 -5.295092709841496799e+02 -5.295036488229002316e+02 -5.295018364138636571e+02 -5.295505692053322946e+02 -5.295085726391537264e+02 -5.294928028515093956e+02 -5.295505692053322946e+02 -5.295085725794642713e+02 -5.294928028515093956e+02 -5.295037282751427483e+02 -5.294996156386848725e+02 -5.299824728639002842e+02 -5.295508441923825558e+02 -5.295022794211411110e+02 -5.295000479834093312e+02 -5.294937125093325676e+02 -5.295449254563809518e+02 -5.295078164257035951e+02 -5.294922424170924842e+02 -5.295449254563809518e+02 -5.295078164257035951e+02 -5.294922424170924842e+02 -5.295020187036905099e+02 -5.294998767642207440e+02
4.251892499999999409e+00 -5.295560084622667318e+02 -5.295095240671805641e+02 -5.295039381358625405e+02 -5.295018419931076323e+02 -5.295509103182946546e+02 -5.295086169221845012e+02 -5.294930392355159938e+02 -5.295509103182946546e+02 -5.295086169221845012e+02 -5.294930392355159938e+02 -5.295040177469920764e+02 -5.294999053508447560e+02 -5.299828182305340079e+02 -5.295509469089555523e+02 -5.295025695333008571e+02 -5.295001034225189187e+02 -5.294939124333006930e+02 -5.295452604278289073e+02 -5.295078580680228697e+02 -5.294924808192745331e+02 -5.295452604278289073e+02 -5.295078580680228697e+02 -5.294924808192745331e+02 -5.295023089162515362e+02 -5.295001668763806038e+02
4.270789799999999303e+00 -5.295561095800435396e+02 -5.295097684675843084e+02 -5.295042149073108249e+02 -5.295018422723519507e+02 -5.295512393494320804e+02 -5.295086578633001864e+02 -5.294932645380989698e+02 -5.295512393494320804e+02 -5.295086578633001864e+02 -5.294932645380989698e+02 -5.295042944591518790e+02 -5.295001825222927891e+02 -5.299831504560547728e+02 -5.295510463840145121e+02 -5.295028470047489009e+02 -5.295001613209167317e+02 -5.294940955560650764e+02 -5.295455830988757953e+02 -5.295078962692289224e+02 -5.294927076621681863e+02 -5.295455830988757953e+02 -5.295078962692289224e+02 -5.294927076621681863e+02 -5.295025865872983104e+02 -5.295004443478286476e+02
4.289687100000000086e+00 -5.295562075966165594e+02 -5.295100040667846315e+02 -5.295044795783576319e+02 -5.295018378523984666e+02 -5.295515565208802400e+02 -5.295086956229922635e+02 -5.294934788809925976e+02 -5.295515565208802400e+02 -5.295086956229922635e+02 -5.294934788809925976e+02 -5.295045591306000006e+02 -5.295004474336502653e+02 -5.299834698819765890e+02 -5.295511423989828472e+02 -5.295031122757959565e+02 -5.295002213592239286e+02 -5.294942628974058607e+02 -5.295458941288100050e+02 -5.295079310696328321e+02 -5.294929237639487383e+02 -5.295458941288100050e+02 -5.295079310696328321e+02 -5.294929237639487383e+02 -5.295028520583452973e+02 -5.295007097184743543e+02
4.308584399999999093e+00 -5.295563028317660610e+02 -5.295102310833577803e+02 -5.295047326086928479e+02 -5.295018294324453336e+02 -5.295518626105036901e+02 -5.295087301818817878e+02 -5.294936829827732936e+02 -5.295518626105036901e+02 -5.295087301818817878e+02 -5.294936829827732936e+02 -5.295048122605339813e+02 -5.295007008635841430e+02 -5.299837770070961369e+02 -5.295512357918158841e+02 -5.295033662053286889e+02 -5.295002840568190550e+02 -5.294944150972326042e+02 -5.295461939176308306e+02 -5.295079627692342683e+02 -5.294931295250177072e+02 -5.295461939180320314e+02 -5.295079627692342683e+02 -5.294931294653281384e+02 -5.295031059882792306e+02 -5.295009635480071211e+02
4.327481699999999876e+00 -5.295563950064239407e+02 -5.295104495580154662e+02 -5.295049745979151794e+02 -5.295018174725826157e+02 -5.295521577997258191e+02 -5.295087617996587142e+02 -5.294938772434409202e+02 -5.295521577997258191e+02 -5.295087617996587142e+02 -5.294938772434409202e+02 -5.295050541900667440e+02 -5.295009432524051363e+02 -5.299840723915037870e+02 -5.295513260838465612e+02 -5.295036087945509280e+02 -5.295003486133016395e+02 -5.294945525365676531e+02 -5.295464827467624218e+02 -5.295079915870110199e+02 -5.294933253852841517e+02 -5.295464827467624218e+02 -5.295079915870110199e+02 -5.294933253852841517e+02 -5.295033487178120595e+02 -5.295012060779409921e+02
4.346378999999999770e+00 -5.295564846996580854e+02 -5.295106593725827224e+02 -5.295052057867361555e+02 -5.295018022530305188e+02 -5.295524424913552366e+02 -5.295087905166330984e+02 -5.294940620045099422e+02 -5.295524424905528349e+02 -5.295087906759210910e+02 -5.294940620045099422e+02 -5.295052855381761674e+02 -5.295011746815368952e+02 -5.299843563759116023e+02 -5.295514134750749236e+02 -5.295038405236823564e+02 -5.295004150100946845e+02 -5.294946762940778626e+02 -5.295467612944704570e+02 -5.295080176039854223e+02 -5.294935116455505977e+02 -5.295467612944704570e+02 -5.295080176039854223e+02 -5.294935116455505977e+02 -5.295035808655201208e+02 -5.295014380659596327e+02
4.365276299999999665e+00 -5.295565716920899604e+02 -5.295108610049238678e+02 -5.295054265154662971e+02 -5.295017843931677817e+02 -5.295527173987528613e+02 -5.295088167513815733e+02 -5.294942377647763578e+02 -5.295527170394645964e+02 -5.295088165920931260e+02 -5.294942378244659267e+02 -5.295055064265959572e+02 -5.295013959292448362e+02 -5.299846294192063851e+02 -5.295514981655005613e+02 -5.295040620117009667e+02 -5.295004831661758544e+02 -5.294947871701647273e+02 -5.295470299010656845e+02 -5.295080408798467033e+02 -5.294936889647042335e+02 -5.295470299010656845e+02 -5.295080408798467033e+02 -5.294936889647042335e+02 -5.295038025535386623e+02 -5.295016595543795574e+02
4.384173599999999560e+00 -5.295566562869291829e+02 -5.295110544969545572e+02 -5.295056376236661890e+02 -5.295017641369158810e+02 -5.295529826049466919e+02 -5.295088402264402703e+02 -5.294944050440205956e+02 -5.295529822464609424e+02 -5.295088402264402703e+02 -5.294944050440205956e+02 -5.295057174739027914e+02 -5.295016073761505595e+02 -5.299848918629024865e+02 -5.295515801559264446e+02 -5.295042739775844893e+02 -5.295005523439912167e+02 -5.294948859047372025e+02 -5.295472887479712654e+02 -5.295080616549055321e+02 -5.294938576431459296e+02 -5.295472887479712654e+02 -5.295080616549055321e+02 -5.294938576431459296e+02 -5.295040143008457107e+02 -5.295018713008839768e+02
4.403070900000000343e+00 -5.295567394939253063e+02 -5.295112403861766097e+02 -5.295058394693683113e+02 -5.295017428319281407e+02 -5.295532384522537086e+02 -5.295088612603865386e+02 -5.294945639631740733e+02 -5.295532383127454068e+02 -5.295088612603865386e+02 -5.294945639631740733e+02 -5.295059190804977334e+02 -5.295018091234574058e+02 -5.299851442650842728e+02 -5.295516600242171990e+02 -5.295044761240887965e+02 -5.295006234376267003e+02 -5.294949727598402660e+02 -5.295475384537639911e+02 -5.295080799888517049e+02 -5.294940181207853129e+02 -5.295475384537639911e+02 -5.295080799888517049e+02 -5.294940181207853129e+02 -5.295042165473498699e+02 -5.295020733481908337e+02
4.421968199999999349e+00 -5.295568194444419987e+02 -5.295114182354896002e+02 -5.295060318751610566e+02 -5.295017186313536968e+02 -5.295534853189394653e+02 -5.295088799935299448e+02 -5.294947149823277641e+02 -5.295534853189394653e+02 -5.295088799935299448e+02 -5.294947151416159841e+02 -5.295061115862904444e+02 -5.295020019288489266e+02 -5.299853867676674781e+02 -5.295517374320158979e+02 -5.295046690705935362e+02 -5.295006953521935884e+02 -5.294950489936104532e+02 -5.295477793184437587e+02 -5.295080960816849256e+02 -5.294941706581142853e+02 -5.295477793184437587e+02 -5.295080960816849256e+02 -5.294941706581142853e+02 -5.295044097531426814e+02 -5.295022664535822514e+02
4.440865500000000132e+00 -5.295568974530432342e+02 -5.295115885840000374e+02 -5.295062154809537560e+02 -5.295016929303781126e+02 -5.295537238840204282e+02 -5.295088966448487326e+02 -5.294948587200577776e+02 -5.295537238844216290e+02 -5.295088966448487326e+02 -5.294948587200577776e+02 -5.295062951920831438e+02 -5.295021858346415229e+02 -5.299856199291375560e+02 -5.295518125398145912e+02 -5.295048533356741700e+02 -5.295007681252467364e+02 -5.294951151269792717e+02 -5.295480116831234909e+02 -5.295081099737153636e+02 -5.294943155357536853e+02 -5.295480116831234909e+02 -5.295081099737153636e+02 -5.294943155357536853e+02 -5.295045942182234739e+02 -5.295024506589736575e+02
4.459762799999999139e+00 -5.295569734213337370e+02 -5.295117517913975007e+02 -5.295063907456335528e+02 -5.295016657294024753e+02 -5.295539542491014799e+02 -5.295089110364781391e+02 -5.294949952573865630e+02 -5.295539542491014799e+02 -5.295089111957665864e+02 -5.294949951976972216e+02 -5.295064705567629062e+02 -5.295023613396318751e+02 -5.299858438309181565e+02 -5.295518857653876239e+02 -5.295050291406646465e+02 -5.295008411386102125e+02 -5.294951718595458487e+02 -5.295482357474020318e+02 -5.295081218246332355e+02 -5.294944534319697595e+02 -5.295482359066904792e+02 -5.295081218246332355e+02 -5.294944534319697595e+02 -5.295047701829033713e+02 -5.295026265236537029e+02
4.478660099999999922e+00 -5.295570473291325015e+02 -5.295119077983940770e+02 -5.295065579103134041e+02 -5.295016375873140078e+02 -5.295541767730693437e+02 -5.295089235865938235e+02 -5.294951249943144376e+02 -5.295541767730693437e+02 -5.295089235865938235e+02 -5.294951249350261833e+02 -5.295066377210414430e+02 -5.295025289631987562e+02 -5.299860590919870447e+02 -5.295519568905590404e+02 -5.295051969650338606e+02 -5.295009145697476924e+02 -5.294952199925136256e+02 -5.295484520705678051e+02 -5.295081316751495706e+02 -5.294945842088066001e+02 -5.295484520705678051e+02 -5.295081316751495706e+02 -5.294945842088066001e+02 -5.295049380467808078e+02 -5.295027942879321472e+02
4.497557399999999816e+00 -5.295571196555077904e+02 -5.295120571638760794e+02 -5.295067174334789115e+02 -5.295016083456264369e+02 -5.295543916966363440e+02 -5.295089343552854189e+02 -5.294952482312420443e+02 -5.295543916966363440e+02 -5.295089342955959637e+02 -5.294952482312420443e+02 -5.295067972446083786e+02 -5.295026886270761679e+02 -5.299862659526547759e+02 -5.295520261149282533e+02 -5.295053568293125181e+02 -5.295009878012864419e+02 -5.294952600843685104e+02 -5.295486614305374360e+02 -5.295081396248637020e+02 -5.294947087038190148e+02 -5.295486614305374360e+02 -5.295081396248637020e+02 -5.294947087042202156e+02 -5.295050981106581958e+02 -5.295029541518094902e+02
4.516454699999999711e+00 -5.295571900221937085e+02 -5.295121998293582237e+02 -5.295068694566446084e+02 -5.295015782438485985e+02 -5.295545994794913440e+02 -5.295089431041972148e+02 -5.294953653274579892e+02 -5.295545994794913440e+02 -5.295089431041972148e+02 -5.294953653274579892e+02 -5.295069493677739274e+02 -5.295028409502417617e+02 -5.299864646730119375e+02 -5.295520934989871193e+02 -5.295055094520769217e+02 -5.295010609913110784e+02 -5.294952929754210800e+02 -5.295488628533017845e+02 -5.295081458338661378e+02 -5.294948268992322937e+02 -5.295488628533017845e+02 -5.295081458338661378e+02 -5.294948268992322937e+02 -5.295052508334224513e+02 -5.295031067745740074e+02
4.535351999999999606e+00 -5.295572588473651194e+02 -5.295123362537274261e+02 -5.295070142798102779e+02 -5.295015476606470202e+02 -5.295548001022557401e+02 -5.295089503716853869e+02 -5.294954765232726004e+02 -5.295548001022557401e+02 -5.295089503716853869e+02 -5.294954765232726004e+02 -5.295070943498267297e+02 -5.295029862322944609e+02 -5.299866555933690506e+02 -5.295521591822432583e+02 -5.295056548744400970e+02 -5.295011334809345271e+02 -5.294953191257616254e+02 -5.295490574349532835e+02 -5.295081505013542937e+02 -5.294949392535329480e+02 -5.295490575942415035e+02 -5.295081504416648386e+02 -5.294949392535329480e+02 -5.295053963561870205e+02 -5.295032521973383837e+02
4.554249300000000389e+00 -5.295573261318252207e+02 -5.295124665772943899e+02 -5.295071523618628362e+02 -5.295015164181572800e+02 -5.295549940843084187e+02 -5.295089559387722602e+02 -5.294955819597992104e+02 -5.295549940843084187e+02 -5.295089559387722602e+02 -5.294955819597992104e+02 -5.295072323721899465e+02 -5.295031245542563738e+02 -5.299868388536357315e+02 -5.295522231646973523e+02 -5.295057933968032557e+02 -5.295012052701567882e+02 -5.294953391752999323e+02 -5.295492454754917162e+02 -5.295081534087519231e+02 -5.294950458481440592e+02 -5.295492454754917162e+02 -5.295081534087519231e+02 -5.294950458481440592e+02 -5.295055350382397137e+02 -5.295033908789898760e+02
4.573146599999999395e+00 -5.295573919158839544e+02 -5.295125909008611416e+02 -5.295072839431131797e+02 -5.295014849345544690e+02 -5.295551817256492768e+02 -5.295089600050571335e+02 -5.294956823145008684e+02 -5.295551817256492768e+02 -5.295089600050571335e+02 -5.294956823145008684e+02 -5.295073639538413772e+02 -5.295032563359078495e+02 -5.299870150324786664e+02 -5.295522856068406554e+02 -5.295059255377429963e+02 -5.295012760589777372e+02 -5.294953535252393522e+02 -5.295494270160302221e+02 -5.295081548754377536e+02 -5.294951472617331092e+02 -5.295494270160302221e+02 -5.295081548754377536e+02 -5.294951472617331092e+02 -5.295056672194900784e+02 -5.295035228009518278e+02
4.592043900000000178e+00 -5.295574562991400853e+02 -5.295127095837162869e+02 -5.295074091243634484e+02 -5.295014532106413299e+02 -5.295553631665891317e+02 -5.295089625713416126e+02 -5.294957774099144672e+02 -5.295553631665891317e+02 -5.295089625713416126e+02 -5.294957774099144672e+02 -5.295074891350916459e+02 -5.295033818167569279e+02 -5.299871841520334783e+02 -5.295523476872884885e+02 -5.295060512593038311e+02 -5.295013462655729199e+02 -5.294953632739752720e+02 -5.295496022964781559e+02 -5.295081549413212088e+02 -5.294952434152310161e+02 -5.295496022968793568e+02 -5.295081551006094287e+02 -5.294952434152310161e+02 -5.295057931600284746e+02 -5.295036486410892849e+02
4.610941200000000073e+00 -5.295575193416847242e+02 -5.295128227657688740e+02 -5.295075282056136530e+02 -5.295014211673490081e+02 -5.295555387664159070e+02 -5.295089639558015051e+02 -5.294958679239045978e+02 -5.295555386071276871e+02 -5.295089638961120500e+02 -5.294958678642151426e+02 -5.295076083159406153e+02 -5.295035013568943896e+02 -5.299873466304752583e+02 -5.295524072875164165e+02 -5.295061709998423112e+02 -5.295014148725692849e+02 -5.294953678235135612e+02 -5.295497717963048672e+02 -5.295081537664927964e+02 -5.294953348280174623e+02 -5.295497717366154120e+02 -5.295081537664927964e+02 -5.294953348280174623e+02 -5.295059127811880444e+02 -5.295037682223394313e+02
4.629838499999999968e+00 -5.295575810241386989e+02 -5.295129308067085958e+02 -5.295076416453496222e+02 -5.295013890833452024e+02 -5.295557085065531737e+02 -5.295089639801708472e+02 -5.294959536189168148e+02 -5.295557085065531737e+02 -5.295089639801708472e+02 -5.294959536189168148e+02 -5.295077217560778990e+02 -5.295036149373419221e+02 -5.299875026093181987e+02 -5.295524654873431700e+02 -5.295062848399797986e+02 -5.295014821783618117e+02 -5.294953680726506491e+02 -5.295499355356397473e+02 -5.295081513505514295e+02 -5.294954214811144766e+02 -5.295499356949280809e+02 -5.295081512908619743e+02 -5.294954214811144766e+02 -5.295060268810149182e+02 -5.295038821620753424e+02
4.648735799999999863e+00 -5.295576414658808062e+02 -5.295130335883600310e+02 -5.295077494850859239e+02 -5.295013570993413623e+02 -5.295558727466905111e+02 -5.295089627041388667e+02 -5.294960350728163121e+02 -5.295558727466905111e+02 -5.295089628634270866e+02 -5.294960352321044184e+02 -5.295078318466769360e+02 -5.295037250690540986e+02 -5.299876524470482764e+02 -5.295525222274804946e+02 -5.295063931797155874e+02 -5.295015478841546610e+02 -5.294953645213863638e+02 -5.295500939342630318e+02 -5.295081476741183906e+02 -5.294955038934997447e+02 -5.295500938745735766e+02 -5.295081476741183906e+02 -5.294955038934997447e+02 -5.295061353203498129e+02 -5.295039904421220172e+02
