3.171068e+01	2.115010e-14	3.171068e+01	2.130164e-14	3.171068e+01	2.140490e-14	3.171068e+01	2.139500e-14	3.171068e+01	2.144811e-14	3.171068e+01	2.120499e-14	3.171068e+01	2.255747e-14	3.171068e+01	2.220983e-14
3.320515e+01	2.092763e-14	3.320515e+01	2.114482e-14	3.320515e+01	2.126572e-14	3.320515e+01	2.122200e-14	3.320515e+01	2.133292e-14	3.320515e+01	2.103214e-14	3.320515e+01	2.243878e-14	3.320515e+01	2.216198e-14
3.477006e+01	2.104165e-14	3.477006e+01	2.124866e-14	3.477006e+01	2.136671e-14	3.477006e+01	2.134609e-14	3.477006e+01	2.142457e-14	3.477006e+01	2.114235e-14	3.477006e+01	2.254074e-14	3.477006e+01	2.221827e-14
3.640873e+01	2.084211e-14	3.640873e+01	2.110948e-14	3.640873e+01	2.124255e-14	3.640873e+01	2.119114e-14	3.640873e+01	2.132001e-14	3.640873e+01	2.098629e-14	3.640873e+01	2.243560e-14	3.640873e+01	2.217617e-14
3.812462e+01	2.091193e-14	3.812462e+01	2.118033e-14	3.812462e+01	2.131185e-14	3.812462e+01	2.127558e-14	3.812462e+01	2.138348e-14	3.812462e+01	2.106220e-14	3.812462e+01	2.251493e-14	3.812462e+01	2.221370e-14
3.992138e+01	2.072836e-14	3.992138e+01	2.105216e-14	3.992138e+01	2.119797e-14	3.992138e+01	2.113250e-14	3.992138e+01	2.128561e-14	3.992138e+01	2.091908e-14	3.992138e+01	2.241943e-14	3.992138e+01	2.216811e-14
4.180281e+01	2.077102e-14	4.180281e+01	2.109937e-14	4.180281e+01	2.124242e-14	4.180281e+01	2.118378e-14	4.180281e+01	2.132518e-14	4.180281e+01	2.096545e-14	4.180281e+01	2.248074e-14	4.180281e+01	2.218736e-14
4.377292e+01	2.060064e-14	4.377292e+01	2.097856e-14	4.377292e+01	2.113393e-14	4.377292e+01	2.104847e-14	4.377292e+01	2.122964e-14	4.377292e+01	2.083093e-14	4.377292e+01	2.239234e-14	4.377292e+01	2.213430e-14
4.583587e+01	2.062567e-14	4.583587e+01	2.100664e-14	4.583587e+01	2.116106e-14	4.583587e+01	2.107783e-14	4.583587e+01	2.125088e-14	4.583587e+01	2.085432e-14	4.583587e+01	2.243511e-14	4.583587e+01	2.213597e-14
4.799605e+01	2.046728e-14	4.799605e+01	2.089121e-14	4.799605e+01	2.105670e-14	4.799605e+01	2.094853e-14	4.799605e+01	2.115916e-14	4.799605e+01	2.072840e-14	4.799605e+01	2.234904e-14	4.799605e+01	2.207726e-14
