3.320515e+01	2.092475e-14	3.320515e+01	2.092475e-14	3.320515e+01	2.114306e-14	3.320515e+01	2.114255e-14	3.320515e+01	2.126385e-14
3.477006e+01	2.103902e-14	3.477006e+01	2.103902e-14	3.477006e+01	2.124800e-14	3.477006e+01	2.124733e-14	3.477006e+01	2.136441e-14
3.640873e+01	2.083901e-14	3.640873e+01	2.083901e-14	3.640873e+01	2.110874e-14	3.640873e+01	2.110808e-14	3.640873e+01	2.124022e-14
3.812462e+01	2.091746e-14	3.812462e+01	2.091746e-14	3.812462e+01	2.118313e-14	3.812462e+01	2.118256e-14	3.812462e+01	2.131079e-14
3.992138e+01	2.073283e-14	3.992138e+01	2.073283e-14	3.992138e+01	2.105475e-14	3.992138e+01	2.105409e-14	3.992138e+01	2.119609e-14
4.180281e+01	2.077809e-14	4.180281e+01	2.077809e-14	4.180281e+01	2.110241e-14	4.180281e+01	2.110205e-14	4.180281e+01	2.124224e-14
4.377292e+01	2.060678e-14	4.377292e+01	2.060678e-14	4.377292e+01	2.098063e-14	4.377292e+01	2.098017e-14	4.377292e+01	2.113360e-14
4.583587e+01	2.062816e-14	4.583587e+01	2.062816e-14	4.583587e+01	2.100765e-14	4.583587e+01	2.100734e-14	4.583587e+01	2.116201e-14
4.799605e+01	2.047068e-14	4.799605e+01	2.047068e-14	4.799605e+01	2.089249e-14	4.799605e+01	2.089218e-14	4.799605e+01	2.105802e-14
5.025803e+01	2.047807e-14	5.025803e+01	2.047807e-14	5.025803e+01	2.090484e-14	5.025803e+01	2.090433e-14	5.025803e+01	2.107426e-14
5.262662e+01	2.033373e-14	5.262662e+01	2.033373e-14	5.262662e+01	2.079662e-14	5.262662e+01	2.079621e-14	5.262662e+01	2.097528e-14
5.510684e+01	2.033555e-14	5.510684e+01	2.033555e-14	5.510684e+01	2.080229e-14	5.510684e+01	2.080159e-14	5.510684e+01	2.098412e-14
5.770394e+01	2.020170e-14	5.770394e+01	2.020170e-14	5.770394e+01	2.070012e-14	5.770394e+01	2.069946e-14	5.770394e+01	2.089101e-14
6.042345e+01	2.020222e-14	6.042345e+01	2.020222e-14	6.042345e+01	2.070241e-14	6.042345e+01	2.070174e-14	6.042345e+01	2.089548e-14
6.327112e+01	2.007329e-14	6.327112e+01	2.007329e-14	6.327112e+01	2.060436e-14	6.327112e+01	2.060362e-14	6.327112e+01	2.080558e-14
6.625299e+01	2.007040e-14	6.625299e+01	2.007040e-14	6.625299e+01	2.060422e-14	6.625299e+01	2.060374e-14	6.625299e+01	2.080400e-14
6.937540e+01	2.005061e-14	6.937540e+01	2.005061e-14	6.937540e+01	2.059038e-14	6.937540e+01	2.058983e-14	6.937540e+01	2.079024e-14
7.264496e+01	1.993460e-14	7.264496e+01	1.993460e-14	7.264496e+01	2.050035e-14	7.264496e+01	2.049986e-14	7.264496e+01	2.070637e-14
7.606861e+01	1.991210e-14	7.606861e+01	1.991210e-14	7.606861e+01	2.048243e-14	7.606861e+01	2.048166e-14	7.606861e+01	2.068983e-14
7.965362e+01	1.988153e-14	7.965362e+01	1.988153e-14	7.965362e+01	2.045666e-14	7.965362e+01	2.045603e-14	7.965362e+01	2.066659e-14
8.340758e+01	1.977788e-14	8.340758e+01	1.977788e-14	8.340758e+01	2.037349e-14	8.340758e+01	2.037278e-14	8.340758e+01	2.058819e-14
8.733845e+01	1.974921e-14	8.733845e+01	1.974921e-14	8.733845e+01	2.034894e-14	8.733845e+01	2.034837e-14	8.733845e+01	2.056466e-14
9.145459e+01	1.971567e-14	9.145459e+01	1.971567e-14	9.145459e+01	2.032051e-14	9.145459e+01	2.031977e-14	9.145459e+01	2.053712e-14
9.576471e+01	1.961927e-14	9.576471e+01	1.961927e-14	9.576471e+01	2.024323e-14	9.576471e+01	2.024251e-14	9.576471e+01	2.046420e-14
1.002780e+02	1.958644e-14	1.002780e+02	1.958644e-14	1.002780e+02	2.021508e-14	1.002780e+02	2.021436e-14	1.002780e+02	2.043701e-14
1.050039e+02	1.954826e-14	1.050039e+02	1.954826e-14	1.050039e+02	2.018143e-14	1.050039e+02	2.018069e-14	1.050039e+02	2.040466e-14
1.099526e+02	1.950909e-14	1.099526e+02	1.950909e-14	1.099526e+02	2.014485e-14	1.099526e+02	2.014405e-14	1.099526e+02	2.037056e-14
1.151345e+02	1.942610e-14	1.151345e+02	1.942610e-14	1.151345e+02	2.007239e-14	1.151345e+02	2.007158e-14	1.151345e+02	2.030140e-14
1.205606e+02	1.939159e-14	1.205606e+02	1.939159e-14	1.205606e+02	2.003696e-14	1.205606e+02	2.003618e-14	1.205606e+02	2.026658e-14
