E	J	d1	d2
100	23	-0.15163570435556598	0.822133854488466
100	24	-0.5578158395398538	0.5496561556135937
100	25	-1.008234041463967	0.26671608518815193
100	26	-1.482256566939025	-0.026584963152829842
100	27	1.1947352981547794	-0.33013891360950426
100	28	0.7398494782117154	-0.6438505804869621
100	29	0.2607524600953336	-0.9676097527667638
100	30	-0.27087417437973305	-1.3013078013255859
105	0	0.6516236517213596	1.0565757850932131
105	1	0.6350169919983626	1.0426874870405303
105	2	0.6019529119315916	1.0149189153290177
105	3	0.552663213701316	0.9732861080566036
105	4	0.4876315269372545	0.9178130723041455
105	5	0.4065839009279863	0.8485318187871926
105	6	0.3097322141824899	0.7654813859915663
105	7	0.19660694369356954	0.6687097900801179
105	8	0.06740681825979483	0.5582741439319849
105	9	-0.07991631914114868	0.4342338711683486
105	10	-0.24849332268107302	0.2966581172684746
105	11	-0.43841862781094104	0.14562659290517785
105	12	-0.6519685651702551	-0.018779914964933427
105	13	-0.8895781282582484	-0.19647001633844685
105	14	-1.1458801294224976	-0.3873479498536462
105	15	-1.4137118999280516	-0.5913123477368813
105	16	1.4507378408350202	-0.8082495165384492
105	17	1.1706830947668738	-1.0380510978718862
105	18	0.8799956023005909	-1.2805959821268584
105	19	0.5704059551440984	-1.535757488126794
105	20	0.22920308959741775	1.3381824144324348
105	21	-0.14872191984129954	1.0581740526481582
105	22	-0.5493944623415249	0.7659473810657087
105	23	-0.9493933582282008	0.4616440565686549
105	24	-1.3438255841808175	0.1454087338739755
105	25	1.3960166930957583	-0.18260991649801783
105	26	0.9604683458733159	-0.5222612774384187
105	27	0.4780891597245705	-0.8733927055911512
105	28	-0.022095953577283802	-1.235844521940162
105	29	-0.5073769647645935	1.5321346901526844
105	30	-0.985496450182835	1.1475150641501377
110	0	-0.12191503997847966	0.903549031816419
110	1	-0.13998985412147488	0.8858324233388106
110	2	-0.17607200105413515	0.8504158898883403
110	3	-0.23042807162411902	0.7973328233670446
110	4	-0.30233904192935424	0.7266328278529524
110	5	-0.39119559467368253	0.6383818316889573
110	6	-0.496155328462149	0.5326616988965294
110	7	-0.6162286301226998	0.4095698484688394
110	8	-0.7504079510482938	0.2692188290757119
110	9	-0.8991301346237585	0.11173582802928958
110	10	-1.0598167397778722	-0.06273841081600862
110	11	-1.235296546103094	-0.2540495540792884
110	12	-1.4265248185046884	-0.4620287676839433
110	13	1.503329070617808	-0.6864984127818521
110	14	1.266682180754544	-0.9272672483405842
110	15	1.0036774301118438	-1.1841340522804655
110	16	0.7140284329485703	-1.4568873742729735
110	17	0.4075577555701487	1.396285079330404
110	18	0.094864126588696	1.0924268852455619
110	19	-0.2210843454959088	0.7733660321370347
110	20	-0.5400977465891847	0.4393460248762134
110	21	-0.8770780676697228	0.09061405329830043
110	22	-1.2463629406906447	-0.2725760973616233
110	23	1.4867372770611182	-0.6499664458553878
110	24	1.0553184105311642	-1.0412954468993822
110	25	0.6295022375056506	-1.4462986453048234
110	26	0.21191181440755077	1.2768827724460263
110	27	-0.21854670357091652	0.8453319176376203
110	28	-0.6907284994031996	0.4009098946989391
110	29	-1.2084059989052656	-0.05611174883858182
110	30	1.4142272286957338	-0.5254649547652233
115	0	-0.8511586985165204	0.8914521180816837
115	1	-0.868340200571608	0.8624324767021988
115	2	-0.9027955162588475	0.8044664724892804
115	3	-0.9546315031917532	0.71769975227325
115	4	-1.024299573325441	0.602348560348275
115	5	-1.112962746900155	0.45869689213629167
115	6	-1.220429922534186	0.28709324316274976
115	7	-1.3464570899583896	0.08794648406419962
115	8	-1.490378389924218	-0.13827885781079013
115	9	1.4901023670591682	-0.3910676485621221
115	10	1.3141610515351032	-0.6698597840112962
115	11	1.1264797951010042	-0.974055539819725
115	12	0.9276072830074369	-1.303021407201691
115	13	0.7196700484819355	1.485496675421489
115	14	0.4990403095056104	1.1089974987039826
115	15	0.2624552144474695	0.7097749321438486
115	16	0.001265370484842771	0.28854204963279856
115	17	-0.2881734701243238	-0.15398062277522728
115	18	-0.6080273589500975	-0.6170695742022285
115	19	-0.9481538833181147	-1.1000025945947545
115	20	-1.293247935464258	1.5395308462829862
115	21	1.5033664245657508	1.019055087260804
115	22	1.1564017474347896	0.480862137292927
115	23	0.7911622436663527	-0.07436172952862166
115	24	0.3866867026976727	-0.6459451089562658
115	25	-0.05719195135456471	-1.2332332578252876
115	26	-0.5113573122029789	1.3060033000063265
115	27	-0.9554682723099538	0.6891972256821209
115	28	-1.3938998922931405	0.05853927564244448
115	29	1.281670107655293	-0.5853926858570808
115	30	0.7614290477435659	-1.242041074119455
120	0	1.5340556213197099	1.0289663058509744
120	1	1.5184231390062488	0.9893356704065615
120	2	1.4871066013093772	0.9103909744964677
120	3	1.4399706576178868	0.7926400566387682
120	4	1.3767359201135942	0.6365230602079208
120	5	1.2967599933335765	0.4422261435284906
120	6	1.199474778374639	0.21021993145666212
120	7	1.0831099432343103	-0.05692499714788691
120	8	0.9485245073029295	-0.35293657697045056
120	9	0.7938146014075498	-0.6699853283171897
120	10	0.617117704474428	-1.0028963547525416
120	11	0.4209075886580461	-1.3462545412638909
120	12	0.20746912902128492	1.4547611746230396
120	13	-0.018911964542988075	1.1332831975170767
120	14	-0.253522763197674	0.843535457327571
120	15	-0.495822464655076	0.6027289276871971
120	16	-0.7455747763185048	0.42763513664311065
120	17	-1.0101608862595997	0.325524189207382
120	18	-1.2990458155968336	0.3156991330210832
120	19	1.522555703666659	0.4282932540343725
120	20	1.1699926690998559	0.6697200143645261
120	21	0.7990504107572072	1.0374592120542394
120	22	0.42812501660837715	1.5689178733838476
120	23	0.06117084032120094	-0.8074805004521625
120	24	-0.31150689129225634	0.24559106419495297
120	25	-0.7121078811369294	-1.5065707068326546
120	26	-1.1588650605473398	0.3230268586042913
120	27	1.50676853009407	-0.23890658307755264
120	28	1.0389671485312892	-0.9720898257892892
120	29	0.5858029833770482	-0.8176248959110783
120	30	0.11759383271425673	-0.8162683724236841
125	0	0.780819448532666	0.9815238280669503
125	1	0.7650993808476396	0.9469798636917939
125	2	0.7337486907553442	0.877794151403404
125	3	0.6869594231725307	0.7736830094168674
125	4	0.6250023802971266	0.634069469297579
125	5	0.5467251718079924	0.4581388605912215
125	6	0.4547280795097535	0.24535044865809227
125	7	0.3470248963054173	-0.003473877598003439
125	8	0.2235626130782452	-0.2852289812483484
125	9	0.08232122303671793	-0.5956413363536359
125	10	-0.07835200125788307	-0.9332124895749039
125	11	-0.261277109452471	-1.3023192648400257
125	12	-0.46542668047126207	1.432721749568383
125	13	-0.693910614248934	0.9928357381295336
125	14	-0.9411612791111861	0.5345293118209886
125	15	-1.20221252234867	0.06241203993836396
125	16	-1.4696590626891297	-0.43586592790153494
125	17	1.400143023003487	-0.9588965777018006
125	18	1.1224654560078389	-1.4824917551953127
125	19	0.8295498002998246	1.1370475155165354
125	20	0.5082272724541382	0.6021371519777818
125	21	0.15196403106460862	0.07360817585147618
125	22	-0.2352615473302504	-0.43064766055525794
125	23	-0.6295977790088849	-0.9264264227210293
125	24	-1.019303628586915	-1.405137965768232
125	25	-1.4050658211430738	1.2975559775612346
125	26	1.3330673546456426	0.8872596801670705
125	27	0.8843314650991553	0.5054743726381706
125	28	0.39530197814474	0.17283175431775458
125	29	-0.09325697462785483	-0.11443517881638242
125	30	-0.5628515436644808	-0.36148223903677035
130	0	0.074809960635523	0.4599473787085265
130	1	0.05816366717857619	0.4286051538396618
130	2	0.02440284079649718	0.3658553388467877
130	3	-0.025487804784585774	0.2714834586735081
130	4	-0.09187659995245225	0.14497600188661364
130	5	-0.17336119568947106	-0.014561760549332958
130	6	-0.2696740575884992	-0.20821603571952688
130	7	-0.3799696979976813	-0.43651069102043066
130	8	-0.5035945237029329	-0.6981538305930739
130	9	-0.6407844609671769	-0.9893673650055347
130	10	-0.7936940501487872	-1.3056878366350417
130	11	-0.961752884711249	1.4952386202786576
130	12	-1.1496261199595907	1.1243768385710478
130	13	-1.3595649494847521	0.715298414457643
130	14	1.5466240633543518	0.26990665725352175
130	15	1.2860743564879509	-0.19634074721851646
130	16	1.0060527686147318	-0.6751652660912695
130	17	0.7142225318761755	-1.1808411811247221
130	18	0.4206056800902327	1.4170881853171589
130	19	0.12449559829252069	0.8572808126067308
130	20	-0.17933824127972575	0.29791274389696326
130	21	-0.5043071990724137	-0.2839295279210243
130	22	-0.8656823446066543	-0.8912480940968185
130	23	-1.2634054809695032	-1.4882975398601614
130	24	1.463832606212613	1.057876171942296
130	25	1.0560908527056012	0.4424899589473902
130	26	0.6565905307601899	-0.15718797376773344
130	27	0.24437709362601895	-0.7370144013256709
130	28	-0.20852452099308114	-1.3255242100037412
130	29	-0.7074936224117457	1.2500231012273435
130	30	-1.2145257419320021	0.716385491530918
135	0	-0.5856501635514132	0.8461272672664467
135	1	-0.6028503641945385	0.8159664735445157
135	2	-0.6373379492313657	0.755871405408635
135	3	-0.6894991224333544	0.6662867863441996
135	4	-0.759310131345462	0.5478171268930127
135	5	-0.8458165100020701	0.40102372627372457
135	6	-0.9482622152699844	0.22599872205721847
135	7	-1.0654769902628396	0.021831113337429712
135	8	-1.1968095826276364	-0.21368164053485025
135	9	-1.341200690901709	-0.48335261494900883
135	10	-1.4969748375018688	-0.7882804270921308
135	11	1.4772216868698569	-1.124839702251877
135	12	1.2963608825023931	-1.4850469752179731
135	13	1.0995231806131998	1.2780009030099089
135	14	0.8828646631815045	0.8760957685393911
135	15	0.6415553322149465	0.43807273220591897
135	16	0.3723023594311302	-0.03961242695687816
135	17	0.07770153160302794	-0.5393967878967636
135	18	-0.23245946166799844	-1.0463402483701647
135	19	-0.5483299998602706	1.5658413210164641
135	20	-0.8611603939711672	0.9949360938450909
135	21	-1.1793728274502873	0.4043549371046136
135	22	-1.512557079935031	-0.18183879641035525
135	23	1.2619914301270212	-0.7903311302352095
135	24	0.8536497393543704	-1.4326879342280971
135	25	0.4245186771624046	1.0749577379305704
135	26	-0.000937044055742921	0.4434046984853202
135	27	-0.41306157251989484	-0.21873333653328245
135	28	-0.8352236015975336	-0.8717964941104587
135	29	-1.2981602259784144	-1.5059063143551115
135	30	1.3324713901005818	0.9799931540315547
140	0	-1.2291336713015917	-1.4006340261915335
140	1	-1.2459197557578114	-1.4286731495821587
140	2	-1.2796734533765182	-1.4845751104898113
140	3	-1.330832066687332	-1.5680447332417666
140	4	-1.3994604808761002	1.4628102531339955
140	5	-1.4856162811491989	1.3248379225201743
140	6	1.5517601783828145	1.1590650415342674
140	7	1.4320333337867728	0.9640541572031534
140	8	1.293904757731392	0.7376202319386175
140	9	1.1414861501300215	0.47792676280753066
140	10	0.976701687247715	0.1855962665046565
140	11	0.8014156414291567	-0.13457262862046784
140	12	0.6150459189447463	-0.47550265275974585
140	13	0.4195257439816232	-0.8341645315312115
140	14	0.2106636654106258	-1.216807492716018
140	15	-0.015625411134695885	1.506007663385675
140	16	-0.2648944224077487	1.04739501528771
140	17	-0.5424369930227906	0.5647598796018937
140	18	-0.8496803699595994	0.07491707673849184
140	19	-1.1761156008540732	-0.4327100270631742
140	20	-1.5074834088945641	-0.9820043472655627
140	21	1.3031983181373539	-1.5639193130429119
140	22	0.9732283709102318	0.996582568180028
140	23	0.6282471801171543	0.4056582069742559
140	24	0.25042837539266966	-0.22797329039818923
140	25	-0.17004864873924716	-0.8777490282034184
140	26	-0.6131177594924107	-1.5133395279121074
140	27	-1.0499944788800015	0.9666840371196477
140	28	-1.4711276884739373	0.2775107108322589
140	29	1.2369340144994458	-0.3884099892828533
140	30	0.7585249343918556	-1.0630367580665419
145	0	1.266229175937195	-0.16357619763091424
145	1	1.2504162617034549	-0.19075812789610613
145	2	1.2186572243340397	-0.24532965357778166
145	3	1.1710269868890655	-0.3277074421202216
145	4	1.1062644378153725	-0.4384742617855085
145	5	1.0244859352259885	-0.5782210162921335
145	6	0.9252011329179093	-0.7471830357535897
145	7	0.8067300035871589	-0.9447139958469661
145	8	0.6698221461335429	-1.1687719970590567
145	9	0.5154552862294424	-1.4162626864843113
145	10	0.3447090096902228	1.456985524722675
145	11	0.16009478561528362	1.1673406790650271
145	12	-0.034887365180875866	0.8515278009864128
145	13	-0.23813240493266383	0.5018259477985432
145	14	-0.44965973199984155	0.11433558753346769
145	15	-0.6721139812118992	-0.3031593031405856
145	16	-0.9089044636348055	-0.7353375872248441
145	17	-1.169241173158112	-1.1779626826752134
145	18	-1.457548981619269	1.4945556690756279
145	19	1.365233584691103	0.9818950702089387
145	20	1.0227837056649005	0.4383592285242219
145	21	0.6769607715557356	-0.10696140338773306
145	22	0.33335114112369535	-0.6620870364097448
145	23	-0.008367419151456987	-1.260263428248093
145	24	-0.3654338223031972	1.251861211292428
145	25	-0.7572409075541146	0.6320880746818374
145	26	-1.1919885505103374	-0.0003990843803632776
145	27	1.493522856069652	-0.6787154884169723
145	28	1.049923684418978	-1.3570187332117358
145	29	0.6207962949914382	1.1195598123201573
145	30	0.17359951312882413	0.4152172196421404
150	0	0.6218088970733957	1.2509781263621258
150	1	0.6068422482875998	1.2252266561514764
150	2	0.5767942243344905	1.1738887818428174
150	3	0.5313529625195536	1.0972484182724849
150	4	0.47021393603027206	0.9955817438034065
150	5	0.3929773772123566	0.8689357622201089
150	6	0.2980195214643102	0.7168409124231849
150	7	0.1856734621271486	0.5381084595969552
150	8	0.05533027833583329	0.3306554985684013
150	9	-0.09481576419742524	0.09225348526599544
150	10	-0.26481282605767553	-0.17785177678842776
150	11	-0.45205471189662605	-0.4768561018330133
150	12	-0.6535525203699819	-0.7981686738201859
150	13	-0.8668055060372837	-1.1354640900130684
150	14	-1.0867781570026172	-1.4890303345012812
150	15	-1.3126291833604	1.273272883664025
150	16	-1.5473466587449538	0.8559410845237828
150	17	1.3442048570207303	0.40027550921084987
150	18	1.072826241117232	-0.07488542459882562
150	19	0.7712895244516295	-0.5540275320809699
150	20	0.4363692484660627	-1.0504187786220904
150	21	0.08208679887926125	1.5515109706197001
150	22	-0.27755228837491863	0.975193359958721
150	23	-0.6303078841309527	0.39907382566742566
150	24	-0.9820821074865376	-0.18047659792642537
150	25	-1.3520254925659063	-0.8037531280185221
150	26	1.379058310928315	-1.4596462186585362
150	27	0.9263440283164012	1.0406593624458231
150	28	0.4622515277505979	0.3863172943622968
150	29	0.016463980944125458	-0.3162815319230726
150	30	-0.41961518620060156	-1.0123000281548875
155	0	-0.015570056350991271	-0.2803520451519291
155	1	-0.030084870245984396	-0.30655412091300843
155	2	-0.05909593566995894	-0.3588070938454188
155	3	-0.10267426326299951	-0.43675268282972424
155	4	-0.161090291041894	-0.5397614934364015
155	5	-0.23584818858599724	-0.6669859573364283
155	6	-0.32546175635972724	-0.8173757289436879
155	7	-0.4321352699225652	-0.9903184945012813
155	8	-0.5565467364161941	-1.186114608684802
155	9	-0.7002103624624065	-1.406476979456162
155	10	-0.8641572144518915	1.4867738212944739
155	11	-1.0488694725623293	1.20653984476791
155	12	-1.2513896283539	0.8929834626475205
155	13	-1.4691688885641336	0.5507057443490965
155	14	1.4454950913477653	0.1896888222604175
155	15	1.209198993343123	-0.18296728164170595
155	16	0.9705334246471456	-0.5713974717790865
155	17	0.7235125332245652	-0.9907742972104177
155	18	0.4608568567042903	-1.4524695843062754
155	19	0.17530839826927788	1.196460715416361
155	20	-0.14229664590619345	0.6983174225892396
155	21	-0.493458986143724	0.19540582983073956
155	22	-0.8615216797198221	-0.3415339093618892
155	23	-1.2286276218131977	-0.9255299894426404
155	24	1.5547283248081054	-1.5205891176881265
155	25	1.1936081316695937	1.0345247472819241
155	26	0.8052783524960768	0.4166463724024378
155	27	0.37176891424001685	-0.24880254871337829
155	28	-0.09670105236599053	-0.9083251304776432
155	29	-0.5621770531423437	-1.5615603515928318
155	30	-1.0066629282387372	0.8778441298665889
160	0	-0.6393397298854107	1.467785296939079
160	1	-0.6538529824220745	1.4420020334325665
160	2	-0.6825451269270778	1.390497013204428
160	3	-0.7257174401523457	1.3134791590413957
160	4	-0.7830712056568955	1.2113882710080397
160	5	-0.8550373090596369	1.0849697210573315
160	6	-0.9417278941259841	0.9353548258290719
160	7	-1.0441510008291184	0.7639142950677792
160	8	-1.1632744767495493	0.5715377057209705
160	9	-1.301813152219174	0.35789481803744166
160	10	-1.458740527936631	0.12059105116471754
160	11	1.504674552263106	-0.14461398900015354
160	12	1.305719646786221	-0.4423371314619467
160	13	1.0865495435051935	-0.7736173206022513
160	14	0.8545978227662367	-1.1319994608047044
160	15	0.6143373237028977	-1.505828771253979
160	16	0.3675307637064886	1.2525297726990419
160	17	0.1165542839825458	0.852348021395711
160	18	-0.14169117043835952	0.41771873956167466
160	19	-0.41704309311160037	-0.0599092427195208
160	20	-0.7209181337882282	-0.5624238338575537
160	21	-1.0581658029653367	-1.064874503942251
160	22	-1.4250440786136669	1.5658744930426907
160	23	1.3379363129104855	1.013819796539891
160	24	0.9688951458153449	0.4181622534908398
160	25	0.6058102650692732	-0.17798289718040472
160	26	0.23170284724349063	-0.7687727356151084
160	27	-0.18084785062758016	-1.401366627709143
160	28	-0.6389886454533025	1.066183220824896
160	29	-1.1161771355549464	0.40829925975961084
160	30	1.5651903073244655	-0.2538458025846751
165	0	-1.2471054772519088	0.17156630924244823
165	1	-1.261475904751473	0.14644287891491495
165	2	-1.2907747788783372	0.096291470418649
165	3	-1.3338115123920165	0.02130432872921088
165	4	-1.3908872866647584	-0.07788671729705827
165	5	-1.4620951266636637	-0.2005123486060212
165	6	-1.5474977104727405	-0.3453901175210135
165	7	1.4941881334032894	-0.5115636447209871
165	8	1.378505530393055	-0.6981879075707946
165	9	1.2463151728796804	-0.9058084789474213
165	10	1.0949755805028507	-1.1368065356412536
165	11	0.9231658533779687	-1.3953740592691337
165	12	0.7282122886692409	1.4556769678143369
165	13	0.5135079235816401	1.1321984744020175
165	14	0.282222604906861	0.7819617883748566
165	15	0.0338571563501916	0.4159538098493419
165	16	-0.21701776625341457	0.04138416578302126
165	17	-0.4723452689071891	-0.3481376011104014
165	18	-0.7313217434291769	-0.7693306142071885
165	19	-1.0021223987112429	-1.2336739781267676
165	20	-1.294665800362969	1.413961208903244
165	21	1.5216137433810797	0.9173592300102741
165	22	1.1625405333428624	0.41855085654707747
165	23	0.7817210918219637	-0.11390936001312897
165	24	0.4012045547605654	-0.6958650629729349
165	25	0.032943338363790285	-1.2906408940470724
165	26	-0.33718516431354145	1.2685711202250851
165	27	-0.7314813968363121	0.6595717055051645
165	28	-1.1739693424569189	-0.0032522085942243532
165	29	1.4910340666667938	-0.6672787874225011
165	30	1.0159285588215246	-1.3155385873086662
170	0	1.3014509422836853	-1.0432072585779637
170	1	1.2877292560409508	-1.0671118346953699
170	2	1.2587637316808375	-1.1148522923531863
170	3	1.2157052266078412	-1.1859589526839718
170	4	1.1585988824816427	-1.2798627139691763
170	5	1.0877350294325896	-1.395785752305258
170	6	1.0031035881122419	-1.5330056129691236
170	7	0.904419937926771	1.450391241958982
170	8	0.7902247399042904	1.2706805781044683
170	9	0.660637230779387	1.0675658670245851
170	10	0.5141190198881346	0.8379289996419961
170	11	0.34727562523373096	0.5782638339180913
170	12	0.15946565865478243	0.2870445673392718
170	13	-0.050393062575697554	-0.032128592371406736
170	14	-0.2825083423957737	-0.37065477899229404
170	15	-0.5296332339704156	-0.7197929926934002
170	16	-0.7865586586029671	-1.079811121019386
170	17	-1.0462130197720183	-1.4619728271252521
170	18	-1.3073071562956797	1.2597567467677664
170	19	1.5658482591233631	0.7994657826511897
170	20	1.2811021683193182	0.31936241979762975
170	21	0.9665342623221773	-0.15922065010029782
170	22	0.6167985289308814	-0.6465798095424224
170	23	0.23775282954550245	-1.174376786241884
170	24	-0.14834627722054694	1.3932320498011812
170	25	-0.525620734882201	0.8135535455587136
170	26	-0.894059959606974	0.24450599307833232
170	27	-1.2780938312793166	-0.35651995294060873
170	28	1.437768582619234	-1.010940551344367
170	29	0.966959672590378	1.4773302669192026
170	30	0.48292586923916464	0.8390554528128923
175	0	0.7242120641013462	0.9730650954545289
175	1	0.7097011063508799	0.9508733263508673
175	2	0.6811502641273831	0.9065882000627467
175	3	0.6379961369801359	0.8404272087936269
175	4	0.5809088342600466	0.7525136664152812
175	5	0.5101867352505254	0.6427812874985364
175	6	0.4258341748864414	0.5107371010558843
175	7	0.3271601914440297	0.3552496935790176
175	8	0.21539879776946727	0.17450499481152634
175	9	0.08800851282381725	-0.033645592042025343
175	10	-0.05589319608539024	-0.27063997165444026
175	11	-0.21928981374053647	-0.5355183903868529
175	12	-0.4037155750245374	-0.8236342721096428
175	13	-0.6089591163107985	-1.1278519725540959
175	14	-0.838010980415377	-1.4436277660683798
175	15	-1.0850324941938545	1.3687360751584452
175	16	-1.342767737099702	1.0160860721126994
175	17	1.536000126501526	0.6272884783626258
175	18	1.2728092446663963	0.1993890516353552
175	19	1.0046409239478167	-0.25154560118911234
175	20	0.724465323253872	-0.7042913598569487
175	21	0.418756365442742	-1.1611048436821354
175	22	0.07667928829362562	1.4932782280646062
175	23	-0.29723151917403745	0.956842326927422
175	24	-0.687345336806894	0.3956094619225682
175	25	-1.0680131847828747	-0.15500408531419824
175	26	-1.4385980018397238	-0.7129212688721787
175	27	1.3246291437338849	-1.3219801024575637
175	28	0.9123033500175284	1.1743509170335658
175	29	0.4500053955530829	0.5474623648942203
175	30	-0.03633633451462161	-0.08458171213086417
180	0	0.1586443685210147	-0.06334900527981001
180	1	0.1441453412696457	-0.08536176774643495
180	2	0.11526013085546091	-0.1295550974962113
180	3	0.07220618082719497	-0.19629071966783657
180	4	0.015299626349682521	-0.286153874717537
180	5	-0.05530909529168503	-0.39994298509162585
180	6	-0.1390864699034282	-0.5385633796018204
180	7	-0.2362234742208503	-0.7026683045628291
180	8	-0.3467029703616256	-0.8921074994581736
180	9	-0.47241474579613046	-1.1052623524208225
180	10	-0.6146583231360292	-1.3388056698826254
180	11	-0.7752416108665627	1.552542785143215
180	12	-0.9565765383750151	1.288211666655073
180	13	-1.160119881561618	1.0084973119513976
180	14	-1.3858020732216025	0.7071807270252073
180	15	1.5096266090260342	0.37513907985509787
180	16	1.2513883310000247	0.006157381116352125
180	17	0.9886920529286544	-0.39436074232826657
180	18	0.723800857205857	-0.8091342890647316
180	19	0.4568607325235922	-1.2255207334421332
180	20	0.179128071231787	1.4896083334132795
180	21	-0.12084993857588143	1.0294260186037452
180	22	-0.4551191830197159	0.5221722173470561
180	23	-0.823697264453993	-0.00887990346081088
180	24	-1.213468142674253	-0.5320717830359857
180	25	1.542136311930631	-1.0594796624324012
180	26	1.170090579362896	1.5091963251520233
180	27	0.7959242928169367	0.8906911907666641
180	28	0.3923096619873483	0.2796974046714971
180	29	-0.060426657580420644	-0.32163416084517377
180	30	-0.5461170063606952	-0.9708347634130688
185	0	-0.39532935337161323	-1.089698093107062
185	1	-0.4096963510399371	-1.113049562488736
185	2	-0.4383069570937434	-1.1597308542995868
185	3	-0.4810733926109253	-1.229635536194956
185	4	-0.5375728419468311	-1.322479684922101
185	5	-0.6078496190510245	-1.4376008303528403
185	6	-0.6911483826543503	1.5675445490499251
185	7	-0.786895736732263	1.4112148796759993
185	8	-0.8973246134105372	1.2364376576794753
185	9	-1.0219474426322592	1.0440071248855678
185	10	-1.1626768179687998	0.833264453819224
185	11	-1.320986560525783	0.6014507515817419
185	12	-1.5003471550274992	0.3438293588530394
185	13	1.4387837303819204	0.05526658410966606
185	14	1.2141487105560798	-0.26608604346986214
185	15	0.9702540007941886	-0.6144910071938393
185	16	0.7125900811007461	-0.9776396048062804
185	17	0.45110390477048634	-1.3462356358598888
185	18	0.18744052693827087	1.417566623581361
185	19	-0.07826517248655768	1.0140209555919082
185	20	-0.35374060241948885	0.5681309781307815
185	21	-0.6508069636996939	0.08464511964170611
185	22	-0.9812738651543076	-0.407305252389162
185	23	-1.3457136071031637	-0.892336704269752
185	24	1.4073883335487345	-1.393932874298272
185	25	1.021452674157916	1.1962097706416857
185	26	0.6492493909848661	0.6065822990397822
185	27	0.277878471001348	0.027029915909922642
185	28	-0.11889767095622486	-0.5468235545995068
185	29	-0.5647971984942152	-1.1680540656215388
185	30	-1.0479104913039319	1.3056502527304612
190	0	-0.9378326844723319	1.0798494732147321
190	1	-0.9520554599374739	1.0590229076543367
190	2	-0.9803787284160359	1.0174656449389958
190	3	-1.0219544405533982	0.955332714311141
190	4	-1.0780814020292864	0.8727003840286213
190	5	-1.147315620836556	0.7694966139711235
190	6	-1.2296293997120407	0.6452272841144235
190	7	-1.3255905955167326	0.49880633222209864
190	8	-1.4351370289367484	0.32854595868575615
190	9	-1.5592178561266825	0.1322874721807382
190	10	1.4428274991909296	-0.0915358439456787
190	11	1.2841106073493027	-0.34264653295266
190	12	1.1052755086154942	-0.6174482681104394
190	13	0.9042606529941892	-0.9091901168922558
190	14	0.6813056559801777	-1.211767595773173
190	15	0.43750987965178334	-1.5244489642551262
190	16	0.18280157089382812	1.2873241687316852
190	17	-0.07676084932901203	0.9277309812520707
190	18	-0.3393945611423808	0.5287107779739775
190	19	-0.6027678944840289	0.09606999335062855
190	20	-0.8753623159610071	-0.34783194335586404
190	21	-1.1700084879830306	-0.7884493377572684
190	22	-1.4978975140390094	-1.2393478730829468
190	23	1.2798426816870605	1.4120926568193233
190	24	0.8942242607740594	0.8738241122405218
190	25	0.510164441998299	0.3226311420679851
190	26	0.13927289789788358	-0.21386701232311822
190	27	-0.2288498195789736	-0.7648822686245991
190	28	-0.622550984710501	-1.372089056101101
190	29	-1.0629950540525082	1.1316281133769004
190	30	-1.5412156411270663	0.5171357687220167
195	0	-1.4684351347061688	0.1934045784577087
195	1	-1.4823612658002536	0.171263500967929
195	2	-1.510119992137033	0.12682302516373156
195	3	-1.5515546264679032	0.05980231514516907
195	4	1.5352252290056674	-0.030124022606739322
195	5	1.467439097367669	-0.1431880167813207
195	6	1.3858437290666297	-0.279042923809279
195	7	1.290903435848437	-0.4368460462760646
195	8	1.1812969941719302	-0.6147881765720346
195	9	1.057273616176425	-0.8107279590107201
195	10	0.9170902165759642	-1.0224109210783778
195	11	0.7582043828224895	-1.2489906424652424
195	12	0.5777111389713021	-1.4923434479775146
195	13	0.37627072631908576	1.3841821750969407
195	14	0.15310869225066878	1.0904485784405895
195	15	-0.0860685259918571	0.7626776132103124
195	16	-0.33935177293660373	0.4029425161846488
195	17	-0.5965782701581567	0.024122611436348407
195	18	-0.8545088895472746	-0.35975428596298514
195	19	-1.1149299290217916	-0.7468199144838953
195	20	-1.3863228596065205	-1.1526432652173337
195	21	1.4609744142905297	1.5430895246477565
195	22	1.1339495388107674	1.0536959513725142
195	23	0.7703551397598721	0.5491926106551022
195	24	0.38722663961460363	0.05475378249878494
195	25	0.006665735260703361	-0.44656511814974204
195	26	-0.35871554789403637	-0.9939613395086163
195	27	-0.7250769410912133	1.5527268093096884
195	28	-1.116161492307488	0.9618832914267507
195	29	-1.5560899543787627	0.38690450554341704
195	30	1.1092974634776225	-0.22630933766904243
200	0	1.1532638527083146	-0.7207619963214918
200	1	1.1396181929972755	-0.7411485852574481
200	2	1.1124125243914489	-0.7817826022937436
200	3	1.0716992215410184	-0.8424580166698868
200	4	1.017624068383677	-0.9228693017810977
200	5	0.9501802339796618	-1.0228061979868857
200	6	0.8695511781481738	-1.1424086346260645
200	7	0.7753407518657325	-1.2823452001255045
200	8	0.6667544095485575	-1.4440413366007825
200	9	0.5427548912517143	1.5119159430344487
200	10	0.401639223059033	1.2998602258028256
200	11	0.24029303220692427	1.0597768564422767
200	12	0.05862121936567502	0.7929949869975166
200	13	-0.14393512144680157	0.5048019119149942
200	14	-0.3684964205986209	0.20257842029511813
200	15	-0.6066877620027665	-0.10762696011058231
200	16	-0.8555113647415311	-0.42778910850775914
200	17	-1.1064827905644297	-0.7676412519406517
