E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_02, cm2	Sigma_03, cm2	Sigma_04, cm2	Sigma_10, cm2	Sigma_11, cm2	Sigma_12, cm2	Sigma_13, cm2	Sigma_14, cm2	Sigma_20, cm2	Sigma_21, cm2	Sigma_22, cm2	Sigma_23, cm2	Sigma_24, cm2	Sigma_30, cm2	Sigma_31, cm2	Sigma_32, cm2	Sigma_33, cm2	Sigma_34, cm2	Sigma_40, cm2	Sigma_41, cm2	Sigma_42, cm2	Sigma_43, cm2	Sigma_44, cm2	
1.053701e+05	1.603731e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053703e+05	1.593510e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053704e+05	1.583131e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053705e+05	1.572540e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053706e+05	1.626323e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053707e+05	1.618960e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053708e+05	1.611360e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053710e+05	1.603474e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053711e+05	1.595240e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053712e+05	1.586600e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053713e+05	1.577513e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053715e+05	1.568023e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053716e+05	1.594573e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053718e+05	1.587691e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053719e+05	1.580552e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053721e+05	1.573051e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053722e+05	1.565249e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053724e+05	1.557207e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053725e+05	1.569305e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053727e+05	1.563439e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053729e+05	1.557267e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053730e+05	1.550236e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053732e+05	1.543568e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053734e+05	1.536463e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053736e+05	1.535194e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053738e+05	1.529065e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053739e+05	1.522884e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053741e+05	1.516641e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053743e+05	1.510293e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053746e+05	1.503793e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053748e+05	1.497102e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053750e+05	1.490165e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053752e+05	1.482942e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053754e+05	1.475375e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053757e+05	1.467427e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053759e+05	1.459079e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053761e+05	1.462206e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053764e+05	1.454839e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053766e+05	1.447332e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053769e+05	1.439468e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053772e+05	1.431665e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053774e+05	1.432067e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053777e+05	1.424908e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053780e+05	1.417570e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053783e+05	1.410043e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053786e+05	1.402316e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053789e+05	1.397968e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053792e+05	1.390955e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053795e+05	1.383885e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053798e+05	1.376735e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053802e+05	1.372138e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053805e+05	1.365055e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053809e+05	1.357950e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053812e+05	1.350708e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053816e+05	1.343366e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053820e+05	1.335941e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053823e+05	1.328415e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053827e+05	1.320767e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053831e+05	1.312985e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053836e+05	1.308328e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053840e+05	1.301120e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053844e+05	1.293828e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053848e+05	1.286433e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053853e+05	1.281064e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053858e+05	1.273903e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053862e+05	1.266692e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053867e+05	1.260259e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053872e+05	1.253243e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053877e+05	1.246213e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053882e+05	1.239146e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053888e+05	1.232722e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053893e+05	1.225812e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053898e+05	1.218895e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053904e+05	1.211956e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053910e+05	1.204975e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053916e+05	1.197930e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053922e+05	1.190807e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053928e+05	1.184704e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053935e+05	1.177751e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053941e+05	1.170730e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.053948e+05	1.164057e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
