E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.3086931272e+04	2.7409987883e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3086955256e+04	2.6842895862e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3086979518e+04	2.6289346861e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087004061e+04	2.5749399100e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087028888e+04	4.5725388319e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087054002e+04	4.4938993386e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087079408e+04	4.4156006880e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087105107e+04	4.3377223880e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087131104e+04	4.2603385975e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087157403e+04	4.1835184250e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087184005e+04	4.1073262270e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087210916e+04	4.0318219000e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087238138e+04	3.9570611630e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087265676e+04	3.8830958262e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087293532e+04	3.8099740465e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087321711e+04	3.7377405651e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087350216e+04	3.6664369301e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087379052e+04	3.5961017005e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087408221e+04	3.5267706335e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087437728e+04	3.4584768559e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087467577e+04	3.3912510186e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087497771e+04	3.3251214359e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087528315e+04	3.2601142109e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087559213e+04	3.1962533471e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087590468e+04	3.1335608478e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087622085e+04	3.0720568041e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087654069e+04	4.7008719645e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087686423e+04	4.6320481984e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087719151e+04	4.5627341680e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087752258e+04	4.4930555990e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087785749e+04	4.4231328526e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087819628e+04	4.3530806210e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087853899e+04	4.2830077500e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087888566e+04	4.2130171660e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087923636e+04	4.1432058875e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087959111e+04	4.0736651030e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3087994997e+04	4.0044802993e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088031298e+04	3.9357314279e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088068020e+04	3.8674930968e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088105167e+04	3.7998347788e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088142745e+04	3.7328210295e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088180757e+04	3.6665117075e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088219210e+04	3.6009621943e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088258107e+04	3.5362236072e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088297456e+04	3.4723430058e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088337259e+04	4.7234573401e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088377524e+04	4.6673956191e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088418255e+04	4.6101653113e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088459458e+04	4.5518916576e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088501138e+04	4.4927020999e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088543300e+04	4.4327246255e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088585951e+04	4.3720863383e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088629095e+04	4.3109122511e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088672739e+04	4.2493242883e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088716889e+04	4.1874404831e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088761549e+04	4.1253743497e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088806727e+04	4.0632344100e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088852428e+04	4.0011238541e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088898658e+04	3.9391403148e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088945424e+04	3.8773757372e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3088992731e+04	3.8159163259e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089040585e+04	3.7548425557e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089088994e+04	3.6942292309e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3089137964e+04	3.6341455842e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
