E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.311280e+04	3.235841e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311345e+04	3.186564e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311412e+04	3.300805e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311480e+04	3.254925e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311550e+04	3.208505e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311621e+04	3.309473e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311694e+04	3.266142e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311769e+04	3.222576e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311845e+04	3.313116e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311923e+04	3.272211e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312004e+04	3.231112e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312085e+04	3.189121e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312169e+04	3.145507e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312255e+04	3.099658e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312343e+04	3.193724e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312433e+04	3.151279e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312525e+04	3.106370e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312619e+04	3.190942e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312715e+04	3.148807e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312814e+04	3.220806e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312914e+04	3.180814e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313017e+04	3.138875e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313123e+04	3.204813e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313231e+04	3.165379e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313342e+04	3.124148e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313455e+04	3.080760e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313570e+04	3.035242e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313689e+04	3.107594e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313810e+04	3.065282e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313934e+04	3.129511e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314061e+04	3.089925e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314191e+04	3.146879e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314324e+04	3.109258e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314460e+04	3.068923e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314599e+04	3.123214e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314741e+04	3.084100e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314887e+04	3.042236e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.315036e+04	2.998220e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.315189e+04	3.053505e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.315345e+04	3.010815e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.315504e+04	3.061371e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.315668e+04	3.020431e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.315835e+04	3.067234e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.316006e+04	3.028071e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.316182e+04	3.071549e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.316361e+04	3.033646e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.316544e+04	2.993865e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.316732e+04	2.953070e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.316924e+04	2.996713e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.317120e+04	2.955962e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.317322e+04	2.995903e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.317527e+04	3.031556e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.317738e+04	2.992568e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.317954e+04	3.026144e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.318174e+04	2.988241e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.318400e+04	2.950050e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.318631e+04	2.912380e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.318867e+04	2.946139e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.319109e+04	2.977284e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.319356e+04	2.940082e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.319609e+04	2.968528e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.319868e+04	2.931260e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.320134e+04	2.957395e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.320405e+04	2.920741e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.320683e+04	2.884928e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.320967e+04	2.910097e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.321257e+04	2.933749e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.321555e+04	2.899356e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.321859e+04	2.921328e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.322171e+04	2.941420e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.322490e+04	2.906897e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.322816e+04	2.872557e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.323149e+04	2.891019e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.323491e+04	2.908256e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.323841e+04	2.875330e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.324198e+04	2.892077e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.324564e+04	2.907490e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.324939e+04	2.875225e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.325322e+04	2.842025e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.325714e+04	2.856355e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.326115e+04	2.869293e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.326526e+04	2.881270e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.326946e+04	2.849594e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.327376e+04	2.861574e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.327816e+04	2.829364e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.328266e+04	2.840534e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.328727e+04	2.850231e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.329199e+04	2.858836e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.329681e+04	2.826846e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.330175e+04	2.835890e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.330680e+04	2.803290e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.331197e+04	2.812180e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.331726e+04	2.819773e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.332267e+04	2.826243e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.332821e+04	2.832013e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.333388e+04	2.799767e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.333968e+04	2.806058e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.334562e+04	2.773027e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.335169e+04	2.778550e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.335791e+04	2.783093e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.336427e+04	2.787085e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.337078e+04	2.754266e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.337743e+04	2.758509e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.338425e+04	2.761985e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.339122e+04	2.764492e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.339836e+04	2.766316e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.340566e+04	2.734398e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.341313e+04	2.769400e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.342078e+04	2.770365e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.342861e+04	2.770503e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.343661e+04	2.739069e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.344481e+04	2.739072e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.345319e+04	2.739019e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.346177e+04	2.738499e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.347055e+04	2.737253e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.347953e+04	2.706688e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.348873e+04	2.733972e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.349813e+04	2.732172e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.350776e+04	2.729767e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.351761e+04	2.699385e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.352769e+04	2.696643e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.353800e+04	2.720752e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.354856e+04	2.717168e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.355936e+04	2.686432e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.357041e+04	2.708799e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.358172e+04	2.704519e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.359330e+04	2.699700e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.360514e+04	2.694369e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.361726e+04	2.689027e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.362966e+04	2.683561e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.364235e+04	2.677528e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.365534e+04	2.671226e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.366862e+04	2.665058e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.368222e+04	2.682232e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.369614e+04	2.651816e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.371037e+04	2.667810e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.372494e+04	2.660652e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.373985e+04	2.653117e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.375511e+04	2.645610e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.377072e+04	2.659227e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.378670e+04	2.651114e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.380305e+04	2.642973e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.381977e+04	2.634890e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.383689e+04	2.646192e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.385441e+04	2.637475e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.387234e+04	2.628659e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.389068e+04	2.638618e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.390945e+04	2.629285e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.392866e+04	2.619581e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.394831e+04	2.628509e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.396842e+04	2.618365e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.398900e+04	2.626480e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.401006e+04	2.615643e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.403161e+04	2.604561e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.405367e+04	2.611647e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.407623e+04	2.600162e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.409933e+04	2.606510e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.412295e+04	2.612265e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.414714e+04	2.582948e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.417188e+04	2.588133e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.419720e+04	2.592954e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.422311e+04	2.580723e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.424962e+04	2.584842e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.427675e+04	2.572471e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.430452e+04	2.575924e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.433292e+04	2.578701e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.436200e+04	2.581248e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.439174e+04	2.583326e-14	0.000000e+00	0.000000e+00	0.000000e+00
