E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.311280e+04	4.598524e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311345e+04	4.493849e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311412e+04	4.819758e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311480e+04	4.710047e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311550e+04	4.602833e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311621e+04	4.916268e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311694e+04	4.804360e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311769e+04	4.694999e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311845e+04	4.995769e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.311923e+04	4.882051e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312004e+04	4.770922e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312085e+04	4.662323e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312169e+04	4.556196e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312255e+04	4.452484e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312343e+04	4.721281e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312433e+04	4.613812e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312525e+04	4.508789e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312619e+04	4.765699e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312715e+04	4.657218e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312814e+04	4.908032e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.312914e+04	4.796312e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313017e+04	4.687134e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313123e+04	4.926017e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313231e+04	4.813887e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313342e+04	4.704310e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313455e+04	4.597227e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313570e+04	4.492581e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313689e+04	4.709512e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313810e+04	4.602310e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.313934e+04	4.813072e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314061e+04	4.703513e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314191e+04	4.907985e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314324e+04	4.796266e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314460e+04	4.687090e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314599e+04	4.880674e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314741e+04	4.769577e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.314887e+04	4.661008e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.315036e+04	4.554910e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.315189e+04	4.733776e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.315345e+04	4.626023e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.315504e+04	4.798856e-14	0.000000e+00	0.000000e+00	0.000000e+00
