E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.3719437302e+04	2.9668509361e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3721746507e+04	2.9278055972e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3724109499e+04	2.9626430992e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3726527533e+04	2.9946618747e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3729001890e+04	2.9558318803e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3731533882e+04	2.9850802911e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3734124852e+04	2.9464227682e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3736776174e+04	2.9735818601e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3739489252e+04	2.9358866712e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3742265527e+04	2.8991185588e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3745106469e+04	2.9253676481e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3748013585e+04	2.9498660050e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3750988417e+04	2.9141474847e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3754032541e+04	2.9365583653e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3757147572e+04	2.9569789325e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3760335161e+04	2.9210712490e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3763596999e+04	2.8855253953e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3766934815e+04	2.9046813074e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3770350379e+04	2.9226031686e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3773845501e+04	2.8886313346e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3777422035e+04	2.9057203669e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3781081878e+04	2.9212023099e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3784826969e+04	2.8873974594e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3788659294e+04	2.8527106026e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3792580886e+04	2.8672462551e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3796593823e+04	2.8805481421e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3800700234e+04	2.8929242287e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3804902295e+04	2.8602070733e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3809202235e+04	2.8722436577e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3813602333e+04	2.8386002531e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3818104923e+04	2.8496383892e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3822712391e+04	2.8593718947e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3827427182e+04	2.8682469921e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3832251794e+04	2.8354897962e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3837188785e+04	2.8448224045e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3842240774e+04	2.8111035885e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3847410439e+04	2.8198590314e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3852700520e+04	2.8273868249e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3858113824e+04	2.8340673611e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3863653219e+04	2.8402726814e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3869321644e+04	2.8074158818e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3875122103e+04	2.8137889589e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3881057672e+04	2.7795587278e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3887131499e+04	2.7848821770e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3893346803e+04	2.7895061028e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3899706880e+04	2.7938062235e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3906215102e+04	2.7602897926e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3912874921e+04	2.7643480259e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3919689866e+04	2.7673833615e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3926663552e+04	2.7696046722e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3933799676e+04	2.7714908625e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3941102021e+04	2.7389302447e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3948574460e+04	2.7745154423e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3956220955e+04	2.7749926206e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3964045559e+04	2.7747967143e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3972052422e+04	2.7427606279e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3980245788e+04	2.7429841044e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3988630002e+04	2.7428164713e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3997209510e+04	2.7419252845e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4005988861e+04	2.7405435625e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4014972708e+04	2.7095537866e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4024165817e+04	2.7375196904e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4033573060e+04	2.7353406840e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4043199426e+04	2.7325362828e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4053050019e+04	2.7015570627e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4063130062e+04	2.6988403104e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4073444899e+04	2.7231227550e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4084000000e+04	2.7190780927e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4094800961e+04	2.6877698094e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4105853508e+04	2.7106999777e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4117163502e+04	2.7060496366e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4128736940e+04	2.7008515438e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4140579957e+04	2.6955784676e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4152698834e+04	2.6902098768e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4165099996e+04	2.6842694440e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4177790018e+04	2.6779420940e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4190775629e+04	2.6716864001e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4204063713e+04	2.6652050159e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4217661317e+04	2.6822839272e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4231575650e+04	2.6514104060e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4245814089e+04	2.6677015050e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4260384183e+04	2.6600512594e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4275293659e+04	2.6523722488e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4290550422e+04	2.6448672197e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4306162560e+04	2.6583966254e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4322138351e+04	2.6500637762e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4338486266e+04	2.6418953132e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4355214973e+04	2.6333600568e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4372333342e+04	2.6447880544e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4389850449e+04	2.6360181023e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4407775582e+04	2.6267602158e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4426118244e+04	2.6369399075e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4444888162e+04	2.6274551054e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4464095288e+04	2.6173064642e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4483749805e+04	2.6264923688e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4503862135e+04	2.6159659272e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4524442941e+04	2.6240457307e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4545503135e+04	2.6131370706e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4567053885e+04	2.6015958892e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4589106616e+04	2.6089071840e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4611673021e+04	2.5970964092e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4634765065e+04	2.6034226358e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4658394992e+04	2.6092511410e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4682575331e+04	2.5792825881e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4707318902e+04	2.5846270912e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4732638825e+04	2.5892861363e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4758548524e+04	2.5769785087e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.4785061738e+04	2.5809297774e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
