E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.3621817879e+04	2.2525816454e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3621835455e+04	2.2024969504e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3621853235e+04	2.1539039122e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3621871220e+04	2.1068003289e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3621889414e+04	2.0611832383e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3621907819e+04	2.0170488859e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3621926436e+04	4.4465562453e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3621945270e+04	4.3570083253e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3621964321e+04	4.2686634970e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3621983593e+04	4.1815429755e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622003088e+04	4.0956666650e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622022809e+04	4.0110532787e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622042758e+04	3.9277204437e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622062938e+04	3.8456847896e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622083352e+04	3.7649620244e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622104002e+04	3.6855669976e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622124892e+04	3.6075137523e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622146023e+04	3.5308155663e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622167399e+04	3.4554849843e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622189022e+04	3.3815338414e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622210896e+04	3.3089732791e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622233023e+04	3.2378137542e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622255407e+04	3.1680650416e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622278049e+04	3.0997362320e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622300954e+04	3.0328357246e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622324124e+04	2.9673712159e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622347562e+04	2.9033496845e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622371272e+04	2.8407773737e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622395256e+04	2.7796597713e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622419518e+04	2.7200015871e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622444061e+04	2.6618067297e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622468888e+04	4.8073453611e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622494002e+04	4.7201077989e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622519408e+04	4.6335087459e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622545107e+04	4.5476149620e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622571104e+04	4.4624881439e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622597403e+04	4.3781853126e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622624005e+04	4.2947591784e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622650916e+04	4.2122584802e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622678138e+04	4.1307282984e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622705676e+04	4.0502103430e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622733532e+04	3.9707432147e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622761711e+04	3.8923626420e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622790216e+04	3.8151016943e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622819052e+04	3.7389909720e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622848221e+04	3.6640587756e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622877728e+04	3.5903312553e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622907577e+04	3.5178325413e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622937771e+04	3.4465848586e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622968315e+04	3.3766086252e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3622999213e+04	3.3079225373e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623030468e+04	3.2405436420e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623062085e+04	3.1744873982e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623094069e+04	4.9429234500e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623126423e+04	4.8650976748e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623159151e+04	4.7870546065e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623192258e+04	4.7089196536e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623225749e+04	4.6308109215e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623259628e+04	4.5528392754e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623293899e+04	4.4751084899e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623328566e+04	4.3977154620e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623363636e+04	4.3207504712e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623399111e+04	4.2442974688e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623434997e+04	4.1684343843e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623471298e+04	4.0932334395e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623508020e+04	4.0187614604e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623545167e+04	3.9450801832e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623582745e+04	3.8722465477e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623620757e+04	3.8003129757e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623659210e+04	3.7293276336e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623698107e+04	3.6593346756e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623737456e+04	3.5903744691e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623777259e+04	4.9673484564e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623817524e+04	4.9029988449e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623858255e+04	4.8376011643e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623899458e+04	4.7713016125e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623941138e+04	4.7042450481e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3623983300e+04	4.6365735535e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624025951e+04	4.5684252733e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624069095e+04	4.4999335046e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624112739e+04	4.4312260101e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624156889e+04	4.3624245241e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624201549e+04	4.2936444237e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624246727e+04	4.2249945361e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624292428e+04	4.1565770580e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624338658e+04	4.0884875635e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624385424e+04	4.0208150814e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624432731e+04	3.9536422240e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624480585e+04	3.8870453544e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624528994e+04	3.8210947799e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624577964e+04	3.7558549620e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624627500e+04	3.6913847359e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624677610e+04	3.6277375337e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624728301e+04	3.5649616081e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624779578e+04	3.5031002520e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624831449e+04	3.4421920142e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624883921e+04	3.3822709087e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624937000e+04	3.3233666188e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3624990694e+04	3.2655046947e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625045010e+04	3.2087067467e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625099954e+04	3.1529906349e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625155535e+04	3.0983706550e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625211760e+04	3.0448577235e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625268635e+04	2.9924595631e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625326169e+04	2.9411808881e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625384369e+04	3.9844520933e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625443244e+04	3.9245600507e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3625502800e+04	3.8650304337e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
